row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu năm > 2.966.598.327,Số phải nộp trong năm > 6.584.975.838,Số đã nộp trong năm > (6.584.975.838),VND Số cuối năm > 2.966.598.327,numeric__Số đầu năm > 2.966.598.327,numeric__Số phải nộp trong năm > 6.584.975.838,numeric__Số đã nộp trong năm > (6.584.975.838),numeric__VND Số cuối năm > 2.966.598.327
Thuế TNDN,Thuế TNDN,Thuế TNDN,88.027.586.303,69.567.477.681,(75.355.695.797),82.239.368.187,88027586303.0,69567477681.0,-75355695797.0,82239368187.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.260.914.526,17.893.408.668,(17.756.105.892),2.398.217.302,2260914526.0,17893408668.0,-17756105892.0,2398217302.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,93.255.099.156,94.045.862.187,(99.696.777.527),87.604.183.816,93255099156.0,94045862187.0,-99696777527.0,87604183816.0
