row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Bảo cáo kết quả hoạt động kinh doanh riêng,Bảo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Bảo cáo kết quả hoạt động kinh doanh riêng,numeric__Bảo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toàntheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toàntheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toàntheo tiến độ củakhách hàng (*),209.459.442,533.514.853,(324.055.411),56.697.084,209459442.0,533514853.0,-324055411.0,56697084.0
Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toàntheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toàntheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toàntheo tiến độ củakhách hàng (*),-,13.769.291.309,(13.769.291.309),65.013.699,,13769291309.0,-13769291309.0,65013699.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,209.459.442,14.302.806.162,,,209459442.0,14302806162.0,,
(Chi phí) thu nhập thuế thu nhập hoãn lại tính vàobảo cáo kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vàobảo cáo kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vàobảo cáo kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vàobảo cáo kết quả kinh doanh riêng,(Chi phí) thu nhập thuế thu nhập hoãn lại tính vàobảo cáo kết quả kinh doanh riêng,(14.093.346.720),121.710.783,,,-14093346720.0,121710783.0
