row_label_raw,row_label_full,col_0,Vốn cổ phần Nghìn VND,Thặng dư vốn cổ phần Nghìn VND,Vốn khác của chủ sở hữu Nghìn VND,Lợi nhuận chưa phân phối Nghìn VND,Vốn chủ sở hữu thuộc về các chủ sở hữu của Công ty Nghìn VND,Lợi ích cổ đông không kiểm soát Nghìn VND,Tổng cộng Nghìn VND,numeric__Vốn cổ phần Nghìn VND,numeric__Thặng dư vốn cổ phần Nghìn VND,numeric__Vốn khác của chủ sở hữu Nghìn VND,numeric__Lợi nhuận chưa phân phối Nghìn VND,numeric__Vốn chủ sở hữu thuộc về các chủ sở hữu của Công ty Nghìn VND,numeric__Lợi ích cổ đông không kiểm soát Nghìn VND,numeric__Tổng cộng Nghìn VND
Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,7.194.473.280,1.944.327.324,(295.683.347),2.551.804.716,11.394.921.973,315.558.310,11.710.480.283,7194473280.0,1944327324.0,-295683347.0,2551804716.0,11394921973.0,315558310.0,11710480283.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,205.914.056,205.914.056,95.211.708,301.125.764,,,,205914056.0,205914056.0,95211708.0,301125764.0
Số dư tại ngày 1 tháng 1 năm 2018,Số dư tại ngày 1 tháng 1 năm 2018,Số dư tại ngày 1 tháng 1 năm 2018,7.194.473.280,1.944.327.324,(295.683.347),2.757.718.772,11.600.836.029,410.770.018,12.011.606.047,7194473280.0,1944327324.0,-295683347.0,2757718772.0,11600836029.0,410770018.0,12011606047.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,663.756.323,663.756.323,146.245.356,810.001.679,,,,663756323.0,663756323.0,146245356.0,810001679.0
Phát hành cổ phiếu thường,Phát hành cổ phiếu thường,Phát hành cổ phiếu thường,1.798.617.940,(1.798.617.940),-,-,-,-,-,1798617940.0,-1798617940.0,,,,,
Mua phần vốn của cổ đông không kiểm soát,Mua phần vốn của cổ đông không kiểm soát,Mua phần vốn của cổ đông không kiểm soát,-,-,-,(138.638.107),(138.638.107),(557.015.374),(695.653.481),,,,-138638107.0,-138638107.0,-557015374.0,-695653481.0
Số dư tại ngày 31 tháng 12 năm 2018,Số dư tại ngày 31 tháng 12 năm 2018,Số dư tại ngày 31 tháng 12 năm 2018,8.993.091.220,145.709.384,(295.683.347),3.282.836.988,12.125.954.245,-,12.125.954.245,8993091220.0,145709384.0,-295683347.0,3282836988.0,12125954245.0,,12125954245.0
