row_label_raw,row_label_full,col_0,Tập đoàn,Tập đoàn_1,Công ty,Công ty_1,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Công ty,numeric__Công ty_1
,,,31/12/2018Nghìn VND,1/1/2018Nghìn VND,31/12/2018Nghìn VND,1/1/2018Nghìn VND,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,25.063.836,23.743.788,-,-,25063836.0,23743788.0,,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,166.017.804,191.813.054,-,-,166017804.0,191813054.0,,
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,556.865.086,571.169.311,-,-,556865086.0,571169311.0,,
Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,Chi phí sản xuất kinh doanhđở dang,139.900.326,76.753.984,-,-,139900326.0,76753984.0,,
Thành phẩm,Thành phẩm,Thành phẩm,746.927.733,420.995.855,-,-,746927733.0,420995855.0,,
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,11.239.353,124.586.977,-,-,11239353.0,124586977.0,,
,,,1.646.014.138,1.409.062.969,-,-,1646014138.0,1409062969.0,,
