row_label_raw,row_label_full,Hội đồng Quản trị,Ông Chetan Prakash Baxi,Chủ tịch,numeric__Ông Chetan Prakash Baxi,numeric__Chủ tịch
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Dr. Nguyễn Đăng Quang,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Thiều Nam,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Dominic John Heaton,Thành viên(từ nhiệm ngày 26/7/2018),,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Văn Thắng,Thành viên,,
