row_label_raw,row_label_full,col_0,Loại tiền,Tập đoàn,Tập đoàn_1,Công ty,Công ty_1,numeric__Loại tiền,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Công ty,numeric__Công ty_1
,,,Loại tiền,31/12/2018Nghìn VND,1/1/2018Nghìn VND,31/12/2018Nghìn VND,1/1/2018Nghìn VND,,,,,
Khoản vay ngân hàngđược đảm bảo (i),Khoản vay ngân hàngđược đảm bảo (i),Khoản vay ngân hàngđược đảm bảo (i),USD,1.160.156.910,903.910.500,-,-,,1160156910.0,903910500.0,,
Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),VND,808.600.820,567.938.909,-,-,,808600820.0,567938909.0,,
Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),USD,201.929.965,321.343.941,-,-,,201929965.0,321343941.0,,
Khoản vay từ một nhà đàutư của một công ty con (iii),Khoản vay từ một nhà đàutư của một công ty con (iii),Khoản vay từ một nhà đàutư của một công ty con (iii),USD,-,603.937.976,-,-,,,603937976.0,,
Khoản vay ngân hàngđược đảm bảo (iv),Khoản vay ngân hàngđược đảm bảo (iv),Khoản vay ngân hàngđược đảm bảo (iv),USD,296.673.340,-,-,-,,296673340.0,,,
,,,,2.467.361.035,2.397.131.326,-,-,,2467361035.0,2397131326.0,,
