row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VND Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > VND Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VND Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VND Giá trị có thể thu hồi
Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,,,,
Công ty Cổ phần Vận tải Quốc Việt (*),Đối tượng nợ > Công ty Cổ phần Vận tải Quốc Việt (*),Công ty Cổ phần Vận tải Quốc Việt (*),-,-,14.341.523.812,-,,,14341523812.0,
Công ty Cổ phần Vận tải biển Anh Vũ,Đối tượng nợ > Công ty Cổ phần Vận tải biển Anh Vũ,Công ty Cổ phần Vận tải biển Anh Vũ,3.107.171.553,-,3.107.173.553,-,3107171553.0,,3107173553.0,
"Vitol Asia Pte., Ltd","Đối tượng nợ > Vitol Asia Pte., Ltd","Vitol Asia Pte., Ltd",2.043.177.000,-,2.027.392.800,-,2043177000.0,,2027392800.0,
Đối tượng khác,Đối tượng nợ > Đối tượng khác,Đối tượng khác,1.267.348.829,-,1.257.845.681,-,1267348829.0,,1257845681.0,
,,,6.417.697.382,-,20.733.935.846,-,6417697382.0,,20733935846.0,
