row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối nămVND,Số đầu nămVND,Số cuối nămVND,Số đầu nămVND,,,,
"Đô la Mỹ (""USD"")","Đô la Mỹ (""USD"")","Đô la Mỹ (""USD"")",15.975.707.768,460.387.807.137,561.156.204.629,1.089.983.834.275,15975707768.0,460387807137.0,561156204629.0,1089983834275.0
"Euro (""EUR"")","Euro (""EUR"")","Euro (""EUR"")",9.270.653,8.853.153,46.015.566,7.518.323,9270653.0,8853153.0,46015566.0,7518323.0
"Đô la Singapore(""SGD"")","Đô la Singapore(""SGD"")","Đô la Singapore(""SGD"")",-,-,3.342.726.319,1.453.589.805,,,3342726319.0,1453589805.0
"Yên Nhật (""JPY"")","Yên Nhật (""JPY"")","Yên Nhật (""JPY"")",-,-,1.044.616.514,2.700.038.813,,,1044616514.0,2700038813.0
"Bằng Anh(""GBP"")","Bằng Anh(""GBP"")","Bằng Anh(""GBP"")",-,-,28.693.489,24.561.721,,,28693489.0,24561721.0
"Na Uy Krone(""NOK"")","Na Uy Krone(""NOK"")","Na Uy Krone(""NOK"")",-,-,184.258.325,10.686.000,,,184258325.0,10686000.0
