row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 67.912.508.335,Số đầu nămVND > 497.579.719.789,numeric__Số cuối nămVND > 67.912.508.335,numeric__Số đầu nămVND > 497.579.719.789
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,67.912.508.336,67.912.508.336,67912508336.0,67912508336.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,169.638.192.164,203.737.525.008,169638192164.0,203737525008.0
Sau nằm năm,Sau nằm năm,Sau nằm năm,-,33.813.175.492,,33813175492.0
,,,305.463.208.835,803.042.928.625,305463208835.0,803042928625.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải thu ngắn hạn khác),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải thu ngắn hạn khác),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải thu ngắn hạn khác),(67.912.508.335),(497.579.719.789),-67912508335.0,-497579719789.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,237.550.700.500,305.463.208.836,237550700500.0,305463208836.0
