row_label_raw,row_label_full,Dự phòng,Chỉ phí trích trước,Khác,Tổng,numeric__Chỉ phí trích trước,numeric__Khác,numeric__Tổng
VND,VND,VND,VND,VND,VND,,,
9.652.000.000,VND > 9.652.000.000,9.652.000.000,11.702.881.160,688.055.142,22.042.936.302,11702881160.0,688055142.0,22042936302.0
1.502.756.028,VND > 1.502.756.028,1.502.756.028,4.891.230.322,(73.379.644),6.320.606.706,4891230322.0,-73379644.0,6320606706.0
11.154.756.028,VND > 11.154.756.028,11.154.756.028,16.594.111.482,614.675.498,28.363.543.008,16594111482.0,614675498.0,28363543008.0
(3.454.756.028),VND > (3.454.756.028),(3.454.756.028),4.907.753.019,33.839.676,1.486.836.667,4907753019.0,33839676.0,1486836667.0
7.700.000.000,VND > 7.700.000.000,7.700.000.000,21.501.864.501,648.515.174,29.850.379.675,21501864501.0,648515174.0,29850379675.0
