row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Trong năm,Trong năm_1,Số cuối năm,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Trong năm,numeric__Trong năm_1,numeric__Số cuối năm
,,,VND,VND,VND,VND,VND,,,,,
,,,Giá trị,Hoàn trả,Chênh lệch tỷ giá,Chênh lệch tỷ giá,Giá trị,,,,,
Vay,Vay,Vay,1.804.425.848.021,(559.081.465.818),(53.399.235.498),(53.399.235.498),1.191.945.146.705,1804425848021.0,-559081465818.0,-53399235498.0,-53399235498.0,1191945146705.0
