row_label_raw,row_label_full,col_0,31/12/2022Triệu đồng,31/12/2021Triệu đồng,numeric__31/12/2022Triệu đồng,numeric__31/12/2021Triệu đồng
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,
Chứng khoán nợ do Chính phủ phát hành,Chứng khoán nợ > Chứng khoán nợ do Chính phủ phát hành,Chứng khoán nợ do Chính phủ phát hành,58.439,1.618.250,58439.0,1618250.0
Chứng khoán do các TCTD trong nước phát hành,Chứng khoán nợ > Chứng khoán do các TCTD trong nước phát hành,Chứng khoán do các TCTD trong nước phát hành,1.162.072,3.996.430,1162072.0,3996430.0
,,,1.220.511,5.614.680,1220511.0,5614680.0
