row_label_raw,row_label_full,col_0,31/12/2022,31/12/2022_1,31/12/2021,31/12/2021_1,numeric__31/12/2022,numeric__31/12/2022_1,numeric__31/12/2021,numeric__31/12/2021_1
,,,triệu đồng,%,triệu đồng,%,,,,
"Nông, làm nghiệp và thủy sản","Nông, làm nghiệp và thủy sản","Nông, làm nghiệp và thủy sản",4.559.921,"1,05",3.506.228,"1,03",4559921.0,1.05,3506228.0,1.03
Khai khoáng,Khai khoáng,Khai khoáng,2.969.396,"0,68",2.980.179,"0,87",2969396.0,0.68,2980179.0,0.87
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",71.318.239,"16,39",53.107.960,"15,56",71318239.0,16.39,53107960.0,15.56
"Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng",31.922.949,"7,34",30.741.006,"9,01",31922949.0,7.34,30741006.0,9.01
"Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải",762.237,"0,18",676.925,"0,20",762237.0,0.18,676925.0,0.2
Xây dựng,Xây dựng,Xây dựng,26.445.868,"6,08",22.523.216,"6,60",26445868.0,6.08,22523216.0,6.6
"Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy","Bán buôn, bán lẻ, sửa chữa ô tô, xe máy",114.651.780,"26,35",81.361.737,"23,84",114651780.0,26.35,81361737.0,23.84
"Vận tải, kho bãi","Vận tải, kho bãi","Vận tải, kho bãi",8.216.403,"1,89",6.364.695,"1,86",8216403.0,1.89,6364695.0,1.86
"Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống",10.825.513,"2,49",9.021.897,"2,64",10825513.0,2.49,9021897.0,2.64
Thông tin và truyền thống,Thông tin và truyền thống,Thông tin và truyền thống,2.371.359,"0,54",1.861.184,"0,55",2371359.0,0.54,1861184.0,0.55
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",274.407,"0,06",2.439.625,"0,71",274407.0,0.06,2439625.0,0.71
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,21.357.811,"4,91",12.632.155,"3,70",21357811.0,4.91,12632155.0,3.7
"Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ",499.184,"0,11",519.234,"0,15",499184.0,0.11,519234.0,0.15
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,640.479,"0,15",435.207,"0,13",640479.0,0.15,435207.0,0.13
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,895.429,"0,21",534.630,"0,16",895429.0,0.21,534630.0,0.16
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,3.639.050,"0,84",3.199.312,"0,94",3639050.0,0.84,3199312.0,0.94
"Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí",2.466.786,"0,57",3.007.047,"0,88",2466786.0,0.57,3007047.0,0.88
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,160.567,"0,04",148.658,"0,04",160567.0,0.04,148658.0,0.04
Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,128.820.478,"29,57",103.466.173,"30,33",128820478.0,29.57,103466173.0,30.33
Dư nợ tại Chi nhánh nước ngoài,Dư nợ tại Chi nhánh nước ngoài,Dư nợ tại Chi nhánh nước ngoài,2.393.095,"0,55",2.758.429,"0,80",2393095.0,0.55,2758429.0,0.8
,,,435.190.951,"100,00",341.285.497,"100,00",435190951.0,100.0,341285497.0,100.0
