row_label_raw,row_label_full,col_0,Dự phòngchungtriệu đồng,Dự phòngcụ thểtriệu đồng,Tổng cộngtriệu đồng,numeric__Dự phòngchungtriệu đồng,numeric__Dự phòngcụ thểtriệu đồng,numeric__Tổng cộngtriệu đồng
Số dư tại ngày 1 tháng 1 năm 2021,Số dư tại ngày 1 tháng 1 năm 2021,Số dư tại ngày 1 tháng 1 năm 2021,2.083.143,2.045.113,4.128.256,2083143.0,2045113.0,4128256.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,395.238,5.868.950,6.264.188,395238.0,5868950.0,6264188.0
Xử lý rủi ro tín dụng trong năm,Xử lý rủi ro tín dụng trong năm,Xử lý rủi ro tín dụng trong năm,-,(2.266.385),(2.266.385),,-2266385.0,-2266385.0
Chênh lệch tỷ giả,Chênh lệch tỷ giả,Chênh lệch tỷ giả,(818),(6.581),(7.399),-818.0,-6581.0,-7399.0
Số dư tại ngày 31 tháng 12 năm 2021,Số dư tại ngày 31 tháng 12 năm 2021,Số dư tại ngày 31 tháng 12 năm 2021,2.477.563,5.641.097,8.118.660,2477563.0,5641097.0,8118660.0
