row_label_raw,row_label_full,col_0,col_1,2022VND,2021VND,numeric__col_1,numeric__2022VND,numeric__2021VND
(xii),(xii),(xii),"Lợi nhuận được chia từ các công ty con, công ty liên kết","Lợi nhuận được chia từ các công ty con, công ty liên kết","Lợi nhuận được chia từ các công ty con, công ty liên kết",,,
(xii),(xii) > (xii),(xii),Công ty Cổ phần Cảng Xanh VIP,117.562.500.000,141.075.000.000,,117562500000.0,141075000000.0
(xii),(xii) > (xii),(xii),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,4.020.000.000,13.668.000.000,,4020000000.0,13668000000.0
(xii),(xii) > (xii),(xii),Công ty Cổ phần Container Miền Trung,991.250.000,2.379.000.000,,991250000.0,2379000000.0
(xii),(xii) > (xii),(xii),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,108.721.061.505,45.590.257.518,,108721061505.0,45590257518.0
(xii),(xii) > (xii),(xii),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,20.746.955.939,14.881.230.598,,20746955939.0,14881230598.0
(xii),(xii) > (xii),(xii),Công ty TNHH Một thành viên Vận tải biển Ngôi Sao Xanh,18.340.125.480,13.257.372.866,,18340125480.0,13257372866.0
(xii),(xii) > (xii),(xii),Công ty Cổ phần Cảng Logistics Đà Nẵng,1.998.000.000,1.998.000.000,,1998000000.0,1998000000.0
(xii),(xii) > (xii),(xii),Công ty Cổ phần Cảng Dịch vụ Dầu khí Đình Vũ,-,6.174.140.000,,,6174140000.0
(xii),(xii) > (xii),(xii),Công ty TNHH Tuyến Container T.S. Hà Nội,2.106.000.000,-,,2106000000.0,
(xii),(xii) > (xii),(xii),,274.485.892.924,239.023.000.982,,274485892924.0,239023000982.0
(xiii),(xiii),(xiii),Thu hộ trả hộ về thường hoàn thành kế hoạch cho nhân sự các công ty con,Thu hộ trả hộ về thường hoàn thành kế hoạch cho nhân sự các công ty con,Thu hộ trả hộ về thường hoàn thành kế hoạch cho nhân sự các công ty con,,,
(xiii),(xiii) > (xiii),(xiii),Công ty Cổ phần Cảng Xanh VIP,-,1.411.500.000,,,1411500000.0
(xiii),(xiii) > (xiii),(xiii),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,81.500.000,1.241.500.000,,81500000.0,1241500000.0
(xiii),(xiii) > (xiii),(xiii),Công ty Cổ phần Container Miền Trung,-,785.000.000,,,785000000.0
(xiii),(xiii) > (xiii),(xiii),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,148.000.000,2.621.500.000,,148000000.0,2621500000.0
(xiii),(xiii) > (xiii),(xiii),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,81.000.000,2.132.500.000,,81000000.0,2132500000.0
(xiii),(xiii) > (xiii),(xiii),Công ty TNHH Một thành viên Vận tải biển Ngôi Sao Xanh,153.500.000,3.215.500.000,,153500000.0,3215500000.0
(xiii),(xiii) > (xiii),(xiii),,464.000.000,11.407.500.000,,464000000.0,11407500000.0
(xiv),(xiv),(xiv),Thu hộ trả hộ về tiền ứng hộ Covid-19,Thu hộ trả hộ về tiền ứng hộ Covid-19,Thu hộ trả hộ về tiền ứng hộ Covid-19,,,
(xiv),(xiv) > (xiv),(xiv),Công ty Cổ phần Cảng Xanh VIP,-,1.000.000.000,,,1000000000.0
(xiv),(xiv) > (xiv),(xiv),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,-,500.000.000,,,500000000.0
(xiv),(xiv) > (xiv),(xiv),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,-,1.000.000.000,,,1000000000.0
(xiv),(xiv) > (xiv),(xiv),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,-,500.000.000,,,500000000.0
(xiv),(xiv) > (xiv),(xiv),Công ty TNHH Một thành viên Vận tải biển Ngôi Sao Xanh,-,1.000.000.000,,,1000000000.0
(xiv),(xiv) > (xiv),(xiv),,-,4.000.000.000,,,4000000000.0
(xv),(xv),(xv),Các khoản thu hộ trả hộ các công ty con khác,Các khoản thu hộ trả hộ các công ty con khác,Các khoản thu hộ trả hộ các công ty con khác,,,
(xv),(xv) > (xv),(xv),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,-,1.387.899.236,,,1387899236.0
(xv),(xv) > (xv),(xv),Công ty Cổ phần Container Miền Trung,51.190.942,-,,51190942.0,
(xv),(xv) > (xv),(xv),Công ty TNHH Một thành viên dịch vụ Cảng Xanh,5.551.255.000,14.467.865.895,,5551255000.0,14467865895.0
(xv),(xv) > (xv),(xv),Công ty TNHH Một thành viên Viconship Hồ Chí Minh,47.921.532,-,,47921532.0,
(xv),(xv) > (xv),(xv),Công ty TNHH Một thành viên Vận tải biển Ngôi Sao Xanh,5.484.263.224,907.184.895,,5484263224.0,907184895.0
(xv),(xv) > (xv),(xv),,11.134.630.698,16.762.950.026,,11134630698.0,16762950026.0
