row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,,239.855.081.102,162.568.460.428,,,239855081102.0,162568460428.0
02,02,02,Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,18,239.855.081.102,162.568.460.428,,18.0,239855081102.0,162568460428.0
11,02 > 11,11,Giá vốn hàng bán và dịch vụ cung cấp,19,(223.438.851.267),(137.272.931.889),,19.0,-223438851267.0,-137272931889.0
20,02 > 20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,16.416.229.835,25.295.528.539,,,16416229835.0,25295528539.0
21,02 > 21,21,Doanh thu hoạt động tài chính,20,283.671.025.428,245.975.454.507,,20.0,283671025428.0,245975454507.0
22,02 > 22,22,Chi phí tài chính,21,(20.638.745.883),(113.441.685),,21.0,-20638745883.0,-113441685.0
25,25,25,Chi phí bán hàng,,-,-,,,,
26,25 > 26,26,Chi phí quản lý doanh nghiệp,22,(31.328.023.953),(21.965.097.612),,22.0,-31328023953.0,-21965097612.0
30,25 > 30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,248.120.485.427,249.192.443.749,,,248120485427.0,249192443749.0
31,25 > 31,31,Thu nhập khác,,432.609.630,1.663.304.339,,,432609630.0,1663304339.0
32,25 > 32,32,Chi phí khác,,(323.943.058),-,,,-323943058.0,
40,25 > 40,40,Lợi nhuận khác,,108.666.572,1.663.304.339,,,108666572.0,1663304339.0
50,25 > 50,50,Tổng lợi nhuận kế toán trước thuế,,248.229.151.999,250.855.748.088,,,248229151999.0,250855748088.0
51,25 > 51,51,"Chi phí thuế thu nhập doanh nghiệp (""TNDN"") hiện hành",23,(1.358.403.343),(1.712.436.585),,23.0,-1358403343.0,-1712436585.0
52,25 > 52,52,Chi phí thuế TNDN hoãn lại,23,-,-,,23.0,,
60,25 > 60,60,Lợi nhuận sau thuế TNDN,,246.870.748.656,249.143.311.503,,,246870748656.0,249143311503.0
