row_label_raw,row_label_full,col_0,col_1,2022VND,2021VND,numeric__col_1,numeric__2022VND,numeric__2021VND
(vi),(vi),(vi),Mua hàng hóa và dịch vụ,,,,,
(vi),(vi) > (vi),(vi),Công ty Cổ phần Cảng Xanh VIP,542.210.000,98.875.000,,542210000.0,98875000.0
(vi),(vi) > (vi),(vi),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,1.835.874.471,2.077.449.640,,1835874471.0,2077449640.0
(vi),(vi) > (vi),(vi),Công ty Cổ phần Container Miền Trung,918.906.296,90.855.117,,918906296.0,90855117.0
(vi),(vi) > (vi),(vi),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,12.605.605.844,12.662.937.423,,12605605844.0,12662937423.0
(vi),(vi) > (vi),(vi),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,10.880.684.977,1.788.796.240,,10880684977.0,1788796240.0
(vi),(vi) > (vi),(vi),Công ty TNHH Một thành viên Vận tải biển Ngõi sao Xanh,3.003.552.343,6.815.172.367,,3003552343.0,6815172367.0
(vi),(vi) > (vi),(vi),Công ty TNHH Tuyến Container T.S. Hà Nội,70.830.300,-,,70830300.0,
(vi),(vi) > (vi),(vi),,29.857.664.231,23.534.085.787,,29857664231.0,23534085787.0
(vii),(vii),(vii),Cho vay,,,,,
(vii),(vii) > (vii),(vii),Công ty Cổ phần Container Miền Trung,18.000.000.000,-,,18000000000.0,
(vii),(vii) > (vii),(vii),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,15.000.000.000,-,,15000000000.0,
(vii),(vii) > (vii),(vii),Công ty TNHH Một thành viên Vận tải biển Ngõi sao Xanh,21.000.000.000,-,,21000000000.0,
(vii),(vii) > (vii),(vii),,54.000.000.000,-,,54000000000.0,
(viii),(viii),(viii),Thu gốc từ cho vay,,,,,
(viii),(viii) > (viii),(viii),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,-,15.237.037.038,,,15237037038.0
(viii),(viii) > (viii),(viii),Công ty Cổ phần Container Miền Trung,4.236.842.119,5.210.526.320,,4236842119.0,5210526320.0
(viii),(viii) > (viii),(viii),Công ty TNHH Một thành viên Vận tải biển Ngõi sao Xanh,10.105.263.158,5.707.070.699,,10105263158.0,5707070699.0
(viii),(viii) > (viii),(viii),,14.342.105.277,26.154.634.057,,14342105277.0,26154634057.0
(ix),(ix),(ix),Lãi khoản cho vay,,,,,
(ix),(ix) > (ix),(ix),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,-,360.372.064,,,360372064.0
(ix),(ix) > (ix),(ix),Công ty Cổ phần Container Miền Trung,860.755.830,382.825.516,,860755830.0,382825516.0
(ix),(ix) > (ix),(ix),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,168.657.534,-,,168657534.0,
(ix),(ix) > (ix),(ix),Công ty TNHH Một thành viên Vận tải biển Ngõi sao Xanh,547.194.377,138.784.108,,547194377.0,138784108.0
(ix),(ix) > (ix),(ix),,1.576.607.741,881.981.688,,1576607741.0,881981688.0
(x),(x),(x),Thu lãi cho vay,,,,,
(x),(x) > (x),(x),Công ty Cổ phần Container Miền Trung,709.405.504,-,,709405504.0,
(x),(x) > (x),(x),Công ty TNHH Một thành viên Vận tải biển Ngõi sao Xanh,545.194.521,-,,545194521.0,
(x),(x) > (x),(x),,1.254.600.025,-,,1254600025.0,
(xi),(xi),(xi),Góp vốn các bên liên quan,,,,,
(xi),(xi) > (xi),(xi),Công ty TNHH Một thành viên Viconship Hồ Chí Minh,15.000.000.000,-,,15000000000.0,
(xi),(xi) > (xi),(xi),Công ty TNHH Một thành viên Trung tâm Logistics xanh,530.000.000.000,-,,530000000000.0,
(xi),(xi) > (xi),(xi),,545.000.000.000,-,,545000000000.0,
