row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty nhà nước,Công ty nhà nước,Công ty nhà nước,44.515.939,"4,07",44.132.798,"4,54",44515939.0,4.07,44132798.0,4.54
Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,70.240.547,"6,42",55.482.382,"5,71",70240547.0,6.42,55482382.0,5.71
Công ty TNHH 02 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,Công ty TNHH 02 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,Công ty TNHH 02 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,301.324,"0,03",155.817,"0,02",301324.0,0.03,155817.0,0.02
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,53.168.708,"4,86",87.523.087,"9,00",53168708.0,4.86,87523087.0,9.0
Công ty CP có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền phán biểu quyết hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong Điều lệ của công ty,Công ty CP có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền phán biểu quyết hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong Điều lệ của công ty,Công ty CP có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền phán biểu quyết hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong Điều lệ của công ty,59.215.149,"5,41",48.775.978,"5,02",59215149.0,5.41,48775978.0,5.02
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,84.906.059,"7,76",70.787.930,"7,28",84906059.0,7.76,70787930.0,7.28
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,187.908,"0,02",58.506,"0,01",187908.0,0.02,58506.0,0.01
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,692.345,"0,06",705.774,"0,07",692345.0,0.06,705774.0,0.07
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,41.164.570,"3,76",30.750.115,"3,16",41164570.0,3.76,30750115.0,3.16
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,559.590,"0,05",492.208,"0,05",559590.0,0.05,492208.0,0.05
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",609.874.919,"55,71",563.929.136,"58,00",609874919.0,55.71,563929136.0,58.0
"Đơn vị hành chính sự nghiệp, dàng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, dàng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, dàng, đoàn thể và hiệp hội",33.023.506,"3,02",28.102.558,"2,89",33023506.0,3.02,28102558.0,2.89
Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,96.857.873,"8,83",41.461.416,"4,25",96857873.0,8.83,41461416.0,4.25
,,,1.094.708.437,100,972.357.705,100,1094708437.0,100.0,972357705.0,100.0
