row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,12.267.720,13.785.298,12267720.0,13785298.0
Chứng khoán Chính phủ,Chứng khoán Chính phủ,Chứng khoán Chính phủ,1.572.744,1.572.684,1572744.0,1572684.0
Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,10.694.976,12.205.233,10694976.0,12205233.0
Chứng khoán Nợ nước ngoài,Chứng khoán Nợ nước ngoài,Chứng khoán Nợ nước ngoài,-,7.381,,7381.0
Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,(311.046),(208.107),-311046.0,-208107.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(69.955),(78.651),-69955.0,-78651.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,(241.091),(129.456),-241091.0,-129456.0
,,,11.956.674,13.577.191,11956674.0,13577191.0
