row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
"Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước",1.070.838.938,945.906.729,1070838938.0,945906729.0
Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,10.000,-,10000.0,
"Cho vay đổi với các tổ chức, cá nhân nước ngoài","Cho vay đổi với các tổ chức, cá nhân nước ngoài","Cho vay đổi với các tổ chức, cá nhân nước ngoài",10.173.172,9.512.696,10173172.0,9512696.0
Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,533.940,36.822,533940.0,36822.0
,,,1.081.556.050,955.456.247,1081556050.0,955456247.0
