row_label_raw,row_label_full,col_0,Tài sản,Công nợ,Giá trị thuần,numeric__Tài sản,numeric__Công nợ,numeric__Giá trị thuần
,,,Triệu VND,Triệu VND,Triệu VND,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,24.919.391,(24.838.863),80.528,24919391.0,-24838863.0,80528.0
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,9.166.663,(9.167.514),(851),9166663.0,-9167514.0,-851.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,15.752.728,(15.671.349),81.379,15752728.0,-15671349.0,81379.0
Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,1.820.182,(1.827.990),(7.808),1820182.0,-1827990.0,-7808.0
Hoán đổi lãi suất,Hoán đổi lãi suất,Hoán đổi lãi suất,1.820.182,(1.827.990),(7.808),1820182.0,-1827990.0,-7808.0
,,,26.739.573,(26.666.853),72.720,26739573.0,-26666853.0,72720.0
