row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,4.395.074,6.054.414,10.449.488,4395074.0,6054414.0,10449488.0
Số trích lập dự phòng trong năm (Trình bày lại),Số trích lập dự phòng trong năm (Trình bày lại),Số trích lập dự phòng trong năm (Trình bày lại),16.002.371,874.726,16.877.097,16002371.0,874726.0,16877097.0
"Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm",(15.833.506),-,(15.833.506),-15833506.0,,-15833506.0
Khác,Khác,Khác,134,-,134,134.0,,134.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,4.564.073,6.929.140,11.493.213,4564073.0,6929140.0,11493213.0
