row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,22.673.160,"2,10",27.843.632,"2,91",22673160.0,2.1,27843632.0,2.91
Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,3.416.996,"0,32",2.951.862,"0,31",3416996.0,0.32,2951862.0,0.31
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,262.599.466,"24,28",236.981.746,"24,80",262599466.0,24.28,236981746.0,24.8
Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,65.634.233,"6,07",54.332.585,"5,69",65634233.0,6.07,54332585.0,5.69
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,328.440.534,"30,37",301.179.229,"31,53",328440534.0,30.37,301179229.0,31.53
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,725,-,1.063,"0,00",725.0,,1063.0,0.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,19.003.341,"1,76",18.829.368,"1,97",19003341.0,1.76,18829368.0,1.97
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,911.604,"0,08",1.258.470,"0,13",911604.0,0.08,1258470.0,0.13
"Doanh nghiệp tư nhân, cá nhân","Doanh nghiệp tư nhân, cá nhân","Doanh nghiệp tư nhân, cá nhân",378.112.160,"34,96",311.098.775,"32,56",378112160.0,34.96,311098775.0,32.56
"Đơn vị hành chính sự nghiệp, Đàng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đàng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đàng, đoàn thể và hiệp hội",763.831,"0,06",979.517,"0,10",763831.0,0.06,979517.0,0.1
,,,1.081.556.050,"100,00",955.456.247,"100,00",1081556050.0,100.0,955456247.0,100.0
