row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Tỷ lệ sở hữu của Ngân hàng,Giá gốc,Tỷ lệ sở hữu của Ngân hàng,,,,
,,,Triệu VND,%,Triệu VND,%,,,,
IIDC,IIDC,IIDC,131.246,"100,00",2.578.175,"100,00",131246.0,100.0,2578175.0,100.0
BIDC,BIDC,BIDC,2.446.929,"98,50",-,-,2446929.0,98.5,,
LVB,LVB,LVB,1.294.466,"65,00",1.294.466,"65,00",1294466.0,65.0,1294466.0,65.0
BSL,BSL,BSL,447.813,"50,00",447.813,"50,00",447813.0,50.0,447813.0,50.0
BAMC,BAMC,BAMC,100.000,"100,00",100.000,"100,00",100000.0,100.0,100000.0,100.0
BSC,BSC,BSC,762.254,"79,94",762.254,"79,94",762254.0,79.94,762254.0,79.94
BIC,BIC,BIC,544.826,"51,00",544.826,"51,00",544826.0,51.0,544826.0,51.0
MHBS,MHBS,MHBS,102.000,"60,00",102.000,"60,00",102000.0,60.0,102000.0,60.0
,,,5.829.534,,5.829.534,,5829534.0,,5829534.0,
Dự phòng giảm giá đầu tư vào công ty con,Dự phòng giảm giá đầu tư vào công ty con,Dự phòng giảm giá đầu tư vào công ty con,(105.790),,(113.375),,-105790.0,,-113375.0,
,,,5.723.744,,5.716.159,,5723744.0,,5716159.0,
