row_label_raw,row_label_full,STT,Tên công ty con,Trụ sở chính,Tỷ lệ phần sở hữu (%),Tỷ lệ quyền biểu quyết (%),Hoạt động chính,numeric__Tên công ty con,numeric__Trụ sở chính,numeric__Tỷ lệ phần sở hữu (%),numeric__Tỷ lệ quyền biểu quyết (%),numeric__Hoạt động chính
1.,1.,1.,"Tổng Công ty Viglacera - CTCP (""Viglacera"")",Hà Nội,"50,21%","50,21%","Sản xuất kinh doanh vật liệu xây dựng, kinh doanh bất động sản và xây dựng",,,0.5021,0.5021,
2.,2.,2.,"Công ty Cố phần Đầu tư nước sạch Sông Đà (""Viwasupco"")",Hòa Bình,"62,46%","62,46%",Sản xuất và cung cấp nước sạch,,,0.6246,0.6246,
