row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,11.734.882.140.729,11.279.739.443.344,,200.0,,11734882140729.0,11279739443344.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,908.265.021.335,1.075.248.000.000,,210.0,,908265021335.0,1075248000000.0
1.,1.,1.,Phải thu về cho vay dài hạn,215,8,893.642.021.335,1.060.625.000.000,,215.0,8.0,893642021335.0,1060625000000.0
2.,2.,2.,Phải thu dài hạn khác,216,9,14.623.000.000,14.623.000.000,,216.0,9.0,14623000000.0,14623000000.0
II.,II.,II.,Tài sản cố định,220,,51.657.491.095,39.119.148.470,,220.0,,51657491095.0,39119148470.0
1.,1.,1.,Tài sản cố định hữu hình,221,13,50.522.615.276,39.111.370.678,,221.0,13.0,50522615276.0,39111370678.0
,,,- Nguyên giá,222,,102.374.331.651,85.979.098.488,,222.0,,102374331651.0,85979098488.0
,,,- Giá trị hao mòn lũy kế,223,,(51.851.716.375),(46.867.727.810),,223.0,,-51851716375.0,-46867727810.0
2.,2.,2.,Tài sản cố định vô hình,227,,1.134.875.819,7.777.792,,227.0,,1134875819.0,7777792.0
,,,- Nguyên giá,228,,1.428.323.538,130.000.000,,228.0,,1428323538.0,130000000.0
,,,- Giá trị hao mòn lũy kế,229,,(293.447.719),(122.222.208),,229.0,,-293447719.0,-122222208.0
III.,III.,III.,Bất động sản đầu tư,230,14,255.678.189.994,268.352.058.240,,230.0,14.0,255678189994.0,268352058240.0
,,,- Nguyên giá,231,,381.999.634.349,380.207.584.723,,231.0,,381999634349.0,380207584723.0
,,,- Giá trị hao mòn lũy kế,232,,(126.321.444.355),(111.855.526.483),,232.0,,-126321444355.0,-111855526483.0
IV.,IV.,IV.,Tài sản dở dang dài hạn,240,,787.166.828.007,620.665.077.447,,240.0,,787166828007.0,620665077447.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,15,787.166.828.007,620.665.077.447,,242.0,15.0,787166828007.0,620665077447.0
V.,V.,V.,Đầu tư tài chính dài hạn,250,16,9.696.993.781.973,9.253.837.076.877,,250.0,16.0,9696993781973.0,9253837076877.0
1.,1.,1.,Đầu tư vào công ty con,251,,9.251.837.076.877,9.253.837.076.877,,251.0,,9251837076877.0,9253837076877.0
2.,2.,2.,"Đầu tư vào công ty liên doanh,liên kết",252,,445.156.705.096,,,252.0,,445156705096.0,
VI.,VI.,VI.,Tài sản dài hạn khác,260,,35.120.828.325,22.518.082.310,,260.0,,35120828325.0,22518082310.0
1.,1.,1.,Chi phí trả trước dài hạn,261,12,35.120.828.325,22.518.082.310,,261.0,12.0,35120828325.0,22518082310.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,16.487.690.706.107,14.128.544.284.931,,270.0,,16487690706107.0,14128544284931.0
