row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGĂN HẠN,100,,4.752.808.565.378,2.848.804.841.587,,100.0,,4752808565378.0,2848804841587.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,107.427.184.440,286.767.458.608,,110.0,4.0,107427184440.0,286767458608.0
1.,1.,1.,Tiền,111,,107.427.184.440,285.567.458.608,,111.0,,107427184440.0,285567458608.0
2.,2.,2.,Các khoản tương đương tiền,112,,-,1.200.000.000,,112.0,,,1200000000.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,,3.304.002.000.600,1.867.229.243.884,,120.0,,3304002000600.0,1867229243884.0
1.,1.,1.,Chứng khoán kinh doanh,121,5,3.335.241.177.454,1.869.754.643.884,,121.0,5.0,3335241177454.0,1869754643884.0
2.,2.,2.,Dự phòng giảm giá chứng khoán kinh doanh,122,5,(31.239.176.854),(2.525.400.000),,122.0,5.0,-31239176854.0,-2525400000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,1.113.926.122.701,439.825.467.214,,130.0,,1113926122701.0,439825467214.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,163.924.926.522,102.401.645.817,,131.0,6.0,163924926522.0,102401645817.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,7,216.877.826.892,164.100.983.431,,132.0,7.0,216877826892.0,164100983431.0
3.,3.,3.,Phải thu về cho vay ngắn hạn,135,8,443.500.000.000,77.750.000.000,,135.0,8.0,443500000000.0,77750000000.0
4.,4.,4.,Phải thu ngắn hạn khác,136,9,303.796.164.797,109.743.657.076,,136.0,9.0,303796164797.0,109743657076.0
5.,5.,5.,Dự phòng phải thu ngắn hạn khó đòi,137,10,(14.172.795.510),(14.170.819.110),,137.0,10.0,-14172795510.0,-14170819110.0
IV.,IV.,IV.,Hàng tồn kho,140,11,204.337.259.216,209.737.699.143,,140.0,11.0,204337259216.0,209737699143.0
1.,1.,1.,Hàng tồn kho,141,,204.337.259.216,209.737.699.143,,141.0,,204337259216.0,209737699143.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,23.115.998.421,45.244.972.738,,150.0,,23115998421.0,45244972738.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,12,6.182.519.202,13.658.208.804,,151.0,12.0,6182519202.0,13658208804.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,12.583.647.189,31.346.153.191,,152.0,,12583647189.0,31346153191.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,18,4.349.832.030,240.610.743,,153.0,18.0,4349832030.0,240610743.0
