row_label_raw,row_label_full,Ông Hoàng Lê Sơn,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Phương Xuân Thụy,Ông Phương Xuân Thụy,Ông Phương Xuân Thụy,Phó Chủ tịch,,,
Ông Trần Việt Anh,Ông Trần Việt Anh,Ông Trần Việt Anh,Thành viên,,,
Ông Bùi Quang Bách,Ông Bùi Quang Bách,Ông Bùi Quang Bách,Thành viên,,,
Ông Phạm Hồng Điệp,Ông Phạm Hồng Điệp,Ông Phạm Hồng Điệp,Thành viên,Bổ nhiệm từ ngày 21/04/2023,,
Ông Nguyễn Minh Tùng,Ông Nguyễn Minh Tùng,Ông Nguyễn Minh Tùng,Thành viên,Miễn nhiệm từ ngày 21/04/2023,,
