row_label_raw,row_label_full,col_0,Mã chứng khoán,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Giá trị ghi sở theo phương pháp Vốn chủ sở hữu,Tỷ lệ lợi ích_1,Tỷ lệ quyền biểu quyết_1,Giá trị ghi sở theo phương pháp Vốn chủ sở hữu_1,numeric__Mã chứng khoán,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Giá trị ghi sở theo phương pháp Vốn chủ sở hữu,numeric__Tỷ lệ lợi ích_1,numeric__Tỷ lệ quyền biểu quyết_1,numeric__Giá trị ghi sở theo phương pháp Vốn chủ sở hữu_1
- Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,- Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,- Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,DSP,Thành phố Hồ Chí Minh,"34,96%","34,96%",VND 424.503.814.117,"34,96%","34,96%",VND 423.688.469.921,,,0.3496,0.3496,,0.3496,0.3496,
- Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,- Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,- Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,,Thành phố Hà Nội,"21,47%","21,47%",82.731.705.691,"21,47%","21,47%",84.977.436.931,,,0.2147,0.2147,82731705691.0,0.2147,0.2147,84977436931.0
- Công ty Cổ phần Phú Hữu Gia,- Công ty Cổ phần Phú Hữu Gia,- Công ty Cổ phần Phú Hữu Gia,,Tỉnh Đồng Nai,"45,28%","45,28%",153.669.847.213,"45,28%","45,28%",156.715.314.244,,,0.45280000000000004,0.45280000000000004,153669847213.0,0.45280000000000004,0.45280000000000004,156715314244.0
- Công ty Cổ phần Capella Việt Nam,- Công ty Cổ phần Capella Việt Nam,- Công ty Cổ phần Capella Việt Nam,,Thành phố Hồ Chí Minh,"31,48%","31,48%",1.332.043.888,"31,48%","31,48%",1.345.967.558,,,0.3148,0.3148,1332043888.0,0.3148,0.3148,1345967558.0
- Công ty Cổ phần Nông nghiệp Công nghệ Cao Sam Sekong (TNHH),- Công ty Cổ phần Nông nghiệp Công nghệ Cao Sam Sekong (TNHH),- Công ty Cổ phần Nông nghiệp Công nghệ Cao Sam Sekong (TNHH),,Tỉnh Đắk Nông,"28,80%","40,00%",8.551.836.925,"28,80%","40,00%",9.335.721.808,,,0.28800000000000003,0.4,8551836925.0,0.28800000000000003,0.4,9335721808.0
- Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,- Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,- Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,,Tỉnh Quảng Trị,"36,00%","36,00%",671.423.013.928,"36,00%","36,00%",719.960.256.901,,,0.36,0.36,671423013928.0,0.36,0.36,719960256901.0
,,,,,,,1.342.212.261.762,,,1.396.023.167.363,,,,,1342212261762.0,,,1396023167363.0
