row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
,,,VND,VND,,
"Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay",13.308.661.762,8.300.582.526,13308661762.0,8300582526.0
Lãi từ kinh doanh chứng khoán,Lãi từ kinh doanh chứng khoán,Lãi từ kinh doanh chứng khoán,31.300.000.180,5.870.904.285,31300000180.0,5870904285.0
Lãi từ hoạt động hợp tác đầu tư,Lãi từ hoạt động hợp tác đầu tư,Lãi từ hoạt động hợp tác đầu tư,39.452.150.343,298.660.811.329,39452150343.0,298660811329.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,15.750.000.000,14.704.189.151,15750000000.0,14704189151.0
Lãi chênh lệch tỷ giá phát sinh trong năm,Lãi chênh lệch tỷ giá phát sinh trong năm,Lãi chênh lệch tỷ giá phát sinh trong năm,15.783.192.548,17.280.149.773,15783192548.0,17280149773.0
Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối năm,83.951,-,83951.0,
Lãi từ chuyển nhượng các khoản đầu tư (*),Lãi từ chuyển nhượng các khoản đầu tư (*),Lãi từ chuyển nhượng các khoản đầu tư (*),14.000.000.000,10.435.352.053,14000000000.0,10435352053.0
,,,129.594.088.784,355.251.989.117,129594088784.0,355251989117.0
Trong đó: Doanh thu hoạt động tài chính từ các bên liên quan,Trong đó: Doanh thu hoạt động tài chính từ các bên liên quan,Trong đó: Doanh thu hoạt động tài chính từ các bên liên quan,2.864.184.249,7.895.228.895,2864184249.0,7895228895.0
