row_label_raw,row_label_full,31/12/2023,31/12/2023_1,01/01/2023,01/01/2023_1,numeric__31/12/2023_1,numeric__01/01/2023,numeric__01/01/2023_1
Giá gốc,Giá gốc,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,
VND,VND,VND,VND,VND,VND,,,
11.501.000.000,VND > 11.501.000.000,11.501.000.000,-,14.000.000.000,-,,14000000000.0,
3.700.000.000,VND > 3.700.000.000,3.700.000.000,-,3.700.000.000,-,,3700000000.0,
15.201.000.000,VND > 15.201.000.000,15.201.000.000,-,17.700.000.000,-,,17700000000.0,
