row_label_raw,row_label_full,- Hợp đồng cho vay số 02/2020/HĐVT/IFG-STLngày 28/08/2020 và Phụlục số 02/PLHD/IFG-STL,Hạn mức > 30.000.000.000 VND,Thời hạn vay > Đến ngày27/08/2024,Mục đích vay > Phát triển dự án đầu tư,"Lãi suất > 11,5%/năm",Hình thức bảo đảm > Tín chấp,31/12/2023 > VND30.000.000.000,numeric__Hạn mức > 30.000.000.000 VND,numeric__Thời hạn vay > Đến ngày27/08/2024,numeric__Mục đích vay > Phát triển dự án đầu tư,"numeric__Lãi suất > 11,5%/năm",numeric__Hình thức bảo đảm > Tín chấp,numeric__31/12/2023 > VND30.000.000.000
(10) Công ty Cổ phần Chứng khoán Quốc Gia,(10) Công ty Cổ phần Chứng khoán Quốc Gia,(10) Công ty Cổ phần Chứng khoán Quốc Gia,(10) Công ty Cổ phần Chứng khoán Quốc Gia,(10) Công ty Cổ phần Chứng khoán Quốc Gia,(10) Công ty Cổ phần Chứng khoán Quốc Gia,(10) Công ty Cổ phần Chứng khoán Quốc Gia,(10) Công ty Cổ phần Chứng khoán Quốc Gia,10.089.798.579,,,,,,10089798579.0
- Hợp đồng ứng trước tiền mua chứng khoán số 11052021.25/HĐUTTMCK-CN NSI và Phụ lục số PL02-11052021.25/HĐUTTMCK-CN NSI ngày11/05/2021,- Hợp đồng ứng trước tiền mua chứng khoán số 11052021.25/HĐUTTMCK-CN NSI và Phụ lục số PL02-11052021.25/HĐUTTMCK-CN NSI ngày11/05/2021,- Hợp đồng ứng trước tiền mua chứng khoán số 11052021.25/HĐUTTMCK-CN NSI và Phụ lục số PL02-11052021.25/HĐUTTMCK-CN NSI ngày11/05/2021,20.000.000.000 VND,30 ngày chotừng lần giảingân ứng trướctiền mua,Đầu tư kinh doanh chứngkhoán,"Lãi suất ứngtrước:0,034%/ngày","Toàn bộ số dư tiền, chứng khoán sẽ về tài khoản do thực hiện quyền (cổ tức bằng tiền,cổ phiếu thường, quyền mua cổ phiếu phát hành thêm) và các chứng khoán khác được NSI chấp nhận làm tài sản thế chấp.",10.089.798.579,,,,,,10089798579.0
(11) Công ty TNHH Đầu tư Đại La,(11) Công ty TNHH Đầu tư Đại La,(11) Công ty TNHH Đầu tư Đại La,(11) Công ty TNHH Đầu tư Đại La,(11) Công ty TNHH Đầu tư Đại La,(11) Công ty TNHH Đầu tư Đại La,(11) Công ty TNHH Đầu tư Đại La,(11) Công ty TNHH Đầu tư Đại La,78.576.940.878,,,,,,78576940878.0
- Hợp đồng cho vay vốn số 01/2022/HĐVT/DL-SAMngày 07/09/2022; Thỏa thuận sửa đổi bổ sung số 01/HĐVT-SDBS ngày30/09/2022,- Hợp đồng cho vay vốn số 01/2022/HĐVT/DL-SAMngày 07/09/2022; Thỏa thuận sửa đổi bổ sung số 01/HĐVT-SDBS ngày30/09/2022,- Hợp đồng cho vay vốn số 01/2022/HĐVT/DL-SAMngày 07/09/2022; Thỏa thuận sửa đổi bổ sung số 01/HĐVT-SDBS ngày30/09/2022,200.000.000.000 VND,"01 năm và tựđộng gia hạnvới thời hạntương đương,số lần gia hạntối đa 03 lần",Bổ sung vốn lưu động,11%/năm,Tín chấp,78.576.940.878,,,,,,78576940878.0
(12) Công ty Cổ phần Nông Lâm nghiệp Trường Thành,(12) Công ty Cổ phần Nông Lâm nghiệp Trường Thành,(12) Công ty Cổ phần Nông Lâm nghiệp Trường Thành,(12) Công ty Cổ phần Nông Lâm nghiệp Trường Thành,(12) Công ty Cổ phần Nông Lâm nghiệp Trường Thành,(12) Công ty Cổ phần Nông Lâm nghiệp Trường Thành,(12) Công ty Cổ phần Nông Lâm nghiệp Trường Thành,(12) Công ty Cổ phần Nông Lâm nghiệp Trường Thành,100.000.000,,,,,,100000000.0
- Hợp đồng cho vay vốn số 01/2023/SAM-NLN/HĐVV ngày30/12/2023,- Hợp đồng cho vay vốn số 01/2023/SAM-NLN/HĐVV ngày30/12/2023,- Hợp đồng cho vay vốn số 01/2023/SAM-NLN/HĐVV ngày30/12/2023,100.000.000 VND,1 tháng,Bổ sung vốn lưu động,11%/năm,Tín chấp,100.000.000,,,,,,100000000.0
