row_label_raw,row_label_full,Mối quan hệ,31/12/2023,31/12/2023_1,01/01/2023,01/01/2023_1,numeric__31/12/2023,numeric__31/12/2023_1,numeric__01/01/2023,numeric__01/01/2023_1
Mối quan hệ,Mối quan hệ,Mối quan hệ,Gốc,Lãi,Gốc,Lãi,,,,
Mối quan hệ,Mối quan hệ,Mối quan hệ,VND,VND,VND,VND,,,,
Bên liên quan khác,Mối quan hệ > Bên liên quan khác,Bên liên quan khác,10.089.798.579,-,9.116.482.238,-,10089798579.0,,9116482238.0,
Công ty liên kết,Mối quan hệ > Công ty liên kết,Công ty liên kết,-,625.219.727,26.150.000.000,339.353.425,,625219727.0,26150000000.0,339353425.0
Bên liên quan khác,Mối quan hệ > Bên liên quan khác,Bên liên quan khác,121.257.345.000,38.980.014.711,120.057.345.000,25.039.137.840,121257345000.0,38980014711.0,120057345000.0,25039137840.0
,,,10.089.798.579,625.219.727,35.266.482.238,339.353.425,10089798579.0,625219727.0,35266482238.0,339353425.0
