row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2023 > VND,01/01/2023 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2023 > VND,numeric__01/01/2023 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,2.283.692.109.389,2.852.384.184.578,,,2283692109389.0,2852384184578.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,480.447.926.855,316.341.744.567,,4.0,480447926855.0,316341744567.0
111,111,111,1. Tiền,,473.847.926.855,315.491.744.567,,,473847926855.0,315491744567.0
112,112,112,2. Các khoản tương đương tiền,,6.600.000.000,850.000.000,,,6600000000.0,850000000.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,5,39.521.318.147,169.599.116.037,,5.0,39521318147.0,169599116037.0
121,121,121,1. Chứng khoán kinh doanh,,29.612.080.737,208.481.489.025,,,29612080737.0,208481489025.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(1.591.762.590),(52.882.372.988),,,-1591762590.0,-52882372988.0
123,123,123,3. Đầu tư nằm giữ đến ngày đáo hạn,,11.501.000.000,14.000.000.000,,,11501000000.0,14000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.223.966.502.006,1.804.836.080.653,,,1223966502006.0,1804836080653.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,386.156.951.070,453.956.533.662,,6.0,386156951070.0,453956533662.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,7.904.122.165,418.544.595.344,,7.0,7904122165.0,418544595344.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,91.061.300.000,65.974.014.443,,8.0,91061300000.0,65974014443.0
136,136,136,4. Phải thu ngắn hạn khác,9,739.960.606.975,867.379.670.592,,9.0,739960606975.0,867379670592.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(1.168.789.704),(1.073.044.888),,,-1168789704.0,-1073044888.0
139,139,139,6. Tài sản thiếu chờ xử lý,,52.311.500,54.311.500,,,52311500.0,54311500.0
140,140,140,IV. Hàng tồn kho,11,497.476.083.492,540.950.398.006,,11.0,497476083492.0,540950398006.0
141,141,141,1. Hàng tồn kho,,497.476.083.492,540.950.398.006,,,497476083492.0,540950398006.0
150,150,150,V. Tài sản ngắn hạn khác,,42.280.278.889,20.656.845.315,,,42280278889.0,20656845315.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,5.029.421.758,6.788.067.511,,16.0,5029421758.0,6788067511.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,37.142.188.843,13.793.906.658,,,37142188843.0,13793906658.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,20,108.668.288,74.871.146,,20.0,108668288.0,74871146.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.308.199.689.575,4.384.949.502.510,,,4308199689575.0,4384949502510.0
210,210,210,I. Các khoản phải thu dài hạn,,30.186.243.394,61.572.522.782,,,30186243394.0,61572522782.0
211,211,211,1. Phải thu dài hạn của khách hàng,6,17.641.845.217,25.439.787.052,,6.0,17641845217.0,25439787052.0
215,215,215,2. Phải thu về cho vay dài hạn,8,-,18.841.300.000,,8.0,,18841300000.0
216,216,216,3. Phải thu dài hạn khác,9,12.544.398.177,17.291.435.730,,9.0,12544398177.0,17291435730.0
