row_label_raw,row_label_full,col_0,2019,2019_1,2018,2018_1,numeric__2019,numeric__2019_1,numeric__2018,numeric__2018_1
,,,%,VND,%,VND,,,,
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,100%,1.350.023.708.882,100%,1.836.770.896.284,1.0,1350023708882.0,1.0,1836770896284.0
Thuế tính theo thuế suất củaCông ty,Thuế tính theo thuế suất củaCông ty,Thuế tính theo thuế suất củaCông ty,20%,270.004.741.776,20%,367.354.179.257,0.2,270004741776.0,0.2,367354179257.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,(20%),(264.000.000.000),(27%),(491.114.600.000),,-264000000000.0,,-491114600000.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,-,2.501.351.159,-,89.358.358,,2501351159.0,,89358358.0
Tài sản thuế thu nhập hoãn lạichưa được ghi nhận,Tài sản thuế thu nhập hoãn lạichưa được ghi nhận,Tài sản thuế thu nhập hoãn lạichưa được ghi nhận,-,(662.391.336),7%,123.671.062.385,,-662391336.0,0.07,123671062385.0
Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,-,(7.843.701.599),-,-,,-7843701599.0,,
,,,-,-,-,-,,,,
