row_label_raw,row_label_full,col_0,MCH VND,MH VND,MML VND,VCM VND,Tổng VND,numeric__MCH VND,numeric__MH VND,numeric__MML VND,numeric__VCM VND,numeric__Tổng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,516.600.000.000,11.950.000.000.000,1.915.915.864.410,-,14.382.515.864.410,516600000000.0,11950000000000.0,1915915864410.0,,14382515864410.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,1.787.200.000.000,162.830.223.282,12.860.719.019.892,14.810.749.243.174,,1787200000000.0,162830223282.0,12860719019892.0,14810749243174.0
Thanh lý,Thanh lý,Thanh lý,-,-,(47.754.885.229),-,(47.754.885.229),,,-47754885229.0,,-47754885229.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,516.600.000.000,13.737.200.000.000,2.030.991.202.463,12.860.719.019.892,29.145.510.222.355,516600000000.0,13737200000000.0,2030991202463.0,12860719019892.0,29145510222355.0
