row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc VND,Số cuối năm > Giá trị ghi số VND,Số đầu năm > Giá gốc VND,Số đầu năm > Giá trị ghi số VND,numeric__Số cuối năm > Giá gốc VND,numeric__Số cuối năm > Giá trị ghi số VND,numeric__Số đầu năm > Giá gốc VND,numeric__Số đầu năm > Giá trị ghi số VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,858.803.000.000,858.803.000.000,-,-,858803000000.0,858803000000.0,,
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,858.803.000.000,858.803.000.000,-,-,858803000000.0,858803000000.0,,
Cộng,Cộng,Cộng,858.803.000.000,858.803.000.000,-,-,858803000000.0,858803000000.0,,
