row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Tiền mặt,Tiền mặt,Tiền mặt,502.773.504,190.825.079,502773504.0,190825079.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,7.498.500.300,67.221.087.190,7498500300.0,67221087190.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),501.292.000.000,975.657.549.933,501292000000.0,975657549933.0
Cộng,Cộng,Cộng,509.293.273.804,1.043.069.462.202,509293273804.0,1043069462202.0
