row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,20.668.252.611,5.646.403.552,20668252611.0,5646403552.0
"Thanh lý, nhượng bán TSCĐ;","Thanh lý, nhượng bán TSCĐ;","Thanh lý, nhượng bán TSCĐ;",-,1.056.731.818,,1056731818.0
Thường doanh số,Thường doanh số,Thường doanh số,20.498.250.822,-,20498250822.0,
Các khoản khác.,Các khoản khác.,Các khoản khác.,170.001.789,4.589.671.734,170001789.0,4589671734.0
Chi phí khác,Chi phí khác,Chi phí khác,917.239.694,1.098.979.842,917239694.0,1098979842.0
"Giá trị còn lại TSCĐ và chi phí thanh lý, nhượng bán","Giá trị còn lại TSCĐ và chi phí thanh lý, nhượng bán","Giá trị còn lại TSCĐ và chi phí thanh lý, nhượng bán",-,1.038.343.830,,1038343830.0
Các khoản khác.,Các khoản khác.,Các khoản khác.,917.239.694,60.636.012,917239694.0,60636012.0
Lợi nhuận khác,Lợi nhuận khác,Lợi nhuận khác,19.751.012.917,4.547.423.710,19751012917.0,4547423710.0
