row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Công ty CP đầu tư DV TC Hoàng Huy,Công ty CP đầu tư DV TC Hoàng Huy,Công ty CP đầu tư DV TC Hoàng Huy,,,,
Ứng trước tiền hàng,Công ty CP đầu tư DV TC Hoàng Huy > Ứng trước tiền hàng,Ứng trước tiền hàng,-,9.279.825.250,,9279825250.0
Phải trả thương mại,Công ty CP đầu tư DV TC Hoàng Huy > Phải trả thương mại,Phải trả thương mại,1.486.000.000,-,1486000000.0,
Công ty TNHH Prukasa Việt Nam,Công ty TNHH Prukasa Việt Nam,Công ty TNHH Prukasa Việt Nam,,,,
Phải trả khác,Công ty TNHH Prukasa Việt Nam > Phải trả khác,Phải trả khác,47.074.020.000,47.074.020.000,47074020000.0,47074020000.0
"Các khoản lương, thưởng","Các khoản lương, thưởng","Các khoản lương, thưởng",,,,
,,,Năm nay VND,Năm trước VND,,
"Lương, thưởng và các khoản phúc lợi khác","Các khoản lương, thưởng > Lương, thưởng và các khoản phúc lợi khác","Lương, thưởng và các khoản phúc lợi khác",430.235.400,402.620.000,430235400.0,402620000.0
