row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
"Doanh thu bán hàng hóa, thành phẩm","Doanh thu bán hàng hóa, thành phẩm","Doanh thu bán hàng hóa, thành phẩm",906.697.727.248,1.803.325.541.067,906697727248.0,1803325541067.0
"Doanh thu cung cấp dịch vụ, linh kiện","Doanh thu cung cấp dịch vụ, linh kiện","Doanh thu cung cấp dịch vụ, linh kiện",502.680.327,533.103.275,502680327.0,533103275.0
Cộng,Cộng,Cộng,907.200.407.575,1.803.858.644.342,907200407575.0,1803858644342.0
