row_label_raw,row_label_full,col_0,2015VND,2014VND,numeric__2015VND,numeric__2014VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,798.175.829.754,839.436.243.097,798175829754.0,839436243097.0
Tăng đầu tư vào công ty liên kết trong năm,Tăng đầu tư vào công ty liên kết trong năm,Tăng đầu tư vào công ty liên kết trong năm,50.118.000.000,-,50118000000.0,
Tăng đầu tư vào các đơn vị khác trong năm,Tăng đầu tư vào các đơn vị khác trong năm,Tăng đầu tư vào các đơn vị khác trong năm,120.600.188.639,41.477.263.195,120600188639.0,41477263195.0
Chuyển từ các khoản phải thu khác,Chuyển từ các khoản phải thu khác,Chuyển từ các khoản phải thu khác,19.400.000.000,-,19400000000.0,
Tăng do bán công ty con và ghi nhận là các khoản đầu tư vào công ty liên kết (Thuyết minh 7(a)),Tăng do bán công ty con và ghi nhận là các khoản đầu tư vào công ty liên kết (Thuyết minh 7(a)),Tăng do bán công ty con và ghi nhận là các khoản đầu tư vào công ty liên kết (Thuyết minh 7(a)),99.773.115.895,-,99773115895.0,
Giảm do bán công ty liên kết (*),Giảm do bán công ty liên kết (*),Giảm do bán công ty liên kết (*),(157.819.707.875),-,-157819707875.0,
Bán các khoản đầu tư vào các đơn vị khác,Bán các khoản đầu tư vào các đơn vị khác,Bán các khoản đầu tư vào các đơn vị khác,(344.363.030.854),(45.441.622.460),-344363030854.0,-45441622460.0
Chia lợi nhuận/(lỗ) từ các công ty liên kết (**),Chia lợi nhuận/(lỗ) từ các công ty liên kết (**),Chia lợi nhuận/(lỗ) từ các công ty liên kết (**),25.582.043.694,(24.107.716.849),25582043694.0,-24107716849.0
Lợi thế thương mại trong công ty liên kết phân bổ trong năm,Lợi thế thương mại trong công ty liên kết phân bổ trong năm,Lợi thế thương mại trong công ty liên kết phân bổ trong năm,-,(13.188.337.229),,-13188337229.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,611.466.439.253,798.175.829.754,611466439253.0,798175829754.0
