row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2015 VND,1/1/2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2015 VND,numeric__1/1/2015 VND
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,18,113.742.145.981,146.108.394.307,230.0,18.0,113742145981.0,146108394307.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,125.194.567.118,155.247.127.963,231.0,,125194567118.0,155247127963.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(11.452.421.137),(9.138.733.656),232.0,,-11452421137.0,-9138733656.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,-,2.223.289.355,240.0,,,2223289355.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,19,-,2.223.289.355,242.0,19.0,,2223289355.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,9(b),611.466.439.253,797.883.515.168,250.0,,611466439253.0,797883515168.0
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,252,,184.046.101.459,157.868.649.745,252.0,,184046101459.0,157868649745.0
Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,253,,427.420.337.794,640.307.180.009,253.0,,427420337794.0,640307180009.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,-,(292.314.586),254.0,,,-292314586.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,82.446.686.482,256.445.842.849,260.0,,82446686482.0,256445842849.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,20,1.632.538.695,6.975.680.199,261.0,20.0,1632538695.0,6975680199.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,268,,66.459.696.050,2.213.082.909,268.0,,66459696050.0,2213082909.0
Lợi thế thương mại,Lợi thế thương mại,Lợi thế thương mại,269,21,14.354.451.737,247.257.079.741,269.0,21.0,14354451737.0,247257079741.0
TỔNG TÀI SẢN(270 = 100 + 200),TỔNG TÀI SẢN(270 = 100 + 200),TỔNG TÀI SẢN(270 = 100 + 200),270,,5.006.752.036.107,5.404.229.216.440,270.0,,5006752036107.0,5404229216440.0
