row_label_raw,row_label_full,Tên công ty con,Hoạt động chính,Tỷ lệ lợi ích do Công ty nấm giữ tại ngày > 31/12/2015,Tỷ lệ lợi ích do Công ty nấm giữ tại ngày > 1/1/2015,numeric__Hoạt động chính,numeric__Tỷ lệ lợi ích do Công ty nấm giữ tại ngày > 31/12/2015,numeric__Tỷ lệ lợi ích do Công ty nấm giữ tại ngày > 1/1/2015
Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Dịch vụ,"100,00%","100,00%",,1.0,1.0
Công ty TNHH MTV Tư Vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư Vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư Vấn Sài Gòn Thương Tín,Dịch vụ,"100,00%","100,00%",,1.0,1.0
Công ty Cổ phần Năng lượng Thương Tín,Công ty Cổ phần Năng lượng Thương Tín,Công ty Cổ phần Năng lượng Thương Tín,Sản xuất; thương mại; dịch vụ,"52,00%","52,00%",,0.52,0.52
Công ty Cổ phần Bao bì và Kho bãi Bình Tây (i),Công ty Cổ phần Bao bì và Kho bãi Bình Tây (i),Công ty Cổ phần Bao bì và Kho bãi Bình Tây (i),Sản xuất; thương mại; dịch vụ,"97,48%","80,18%",,0.9748,0.8018000000000001
Công ty Cổ phần Đầu tư Phát triển Địa ốc Đông Sài Gòn (ii),Công ty Cổ phần Đầu tư Phát triển Địa ốc Đông Sài Gòn (ii),Công ty Cổ phần Đầu tư Phát triển Địa ốc Đông Sài Gòn (ii),Sản xuất; thương mại,"95,00%","99,65%",,0.95,0.9965
Công ty TNHH Thương Tín Tàu Cuốc (iii),Công ty TNHH Thương Tín Tàu Cuốc (iii),Công ty TNHH Thương Tín Tàu Cuốc (iii),Dịch vụ,"90,80%","98,65%",,0.9079999999999999,0.9865
Công ty Cổ phần May Tiến Phát – chuyển thành công ty liên kết (xem Thuyết minh 7(a)),Công ty Cổ phần May Tiến Phát – chuyển thành công ty liên kết (xem Thuyết minh 7(a)),Công ty Cổ phần May Tiến Phát – chuyển thành công ty liên kết (xem Thuyết minh 7(a)),Sản xuất; thương mại; dịch vụ,-,"93,02%",,,0.9301999999999999
