row_label_raw,row_label_full,col_0,Ngắn hạn,Ngắn hạn_1,Dài hạn,Dài hạn_1,numeric__Ngắn hạn,numeric__Ngắn hạn_1,numeric__Dài hạn,numeric__Dài hạn_1
,,,2015VND,2014VND,2015VND,2014VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,513.120.644.476,448.536.500.000,189.163.736,273.236.504,513120644476.0,448536500000.0,189163736.0,273236504.0
Các khoản cho vay cấp cho các đơn vị khác,Các khoản cho vay cấp cho các đơn vị khác,Các khoản cho vay cấp cho các đơn vị khác,752.091.128.000,264.310.000.000,340.000.000.000,-,752091128000.0,264310000000.0,340000000000.0,
Thu hồi các khoản cho vay cấp cho các đơn vị khác,Thu hồi các khoản cho vay cấp cho các đơn vị khác,Thu hồi các khoản cho vay cấp cho các đơn vị khác,(785.695.503.476),(199.725.855.524),(328.977.066.704),(84.072.768),-785695503476.0,-199725855524.0,-328977066704.0,-84072768.0
Giảm do bán công ty con (Thuyết minh 7(a)),Giảm do bán công ty con (Thuyết minh 7(a)),Giảm do bán công ty con (Thuyết minh 7(a)),(26.566.269.000),-,-,-,-26566269000.0,,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,452.950.000.000,513.120.644.476,11.212.097.032,189.163.736,452950000000.0,513120644476.0,11212097032.0,189163736.0
