row_label_raw,row_label_full,col_0,31/12/2015VND,1/1/2015VND,numeric__31/12/2015VND,numeric__1/1/2015VND
Dự án Bắc Rạch Bà Buóm (a),Dự án Bắc Rạch Bà Buóm (a),Dự án Bắc Rạch Bà Buóm (a),1.801.790.577.166,1.709.153.788.280,1801790577166.0,1709153788280.0
"Dự án Jamona Riverside (trước đây là ""Dự án Arista"")","Dự án Jamona Riverside (trước đây là ""Dự án Arista"")","Dự án Jamona Riverside (trước đây là ""Dự án Arista"")",597.061.292.811,519.913.622.536,597061292811.0,519913622536.0
"Dự án Lương Định Của, Quận 2 (b)","Dự án Lương Định Của, Quận 2 (b)","Dự án Lương Định Của, Quận 2 (b)",-,104.050.000.000,,104050000000.0
Dự án Jamona Riverside,Dự án Jamona Riverside,Dự án Jamona Riverside,126.575.551.466,61.499.170.159,126575551466.0,61499170159.0
Dự án Long Phước,Dự án Long Phước,Dự án Long Phước,36.000.000.000,36.000.000.000,36000000000.0,36000000000.0
Dự án Thanh Đa,Dự án Thanh Đa,Dự án Thanh Đa,34.986.908.935,34.986.908.935,34986908935.0,34986908935.0
Dự án Phú Mỹ – Belleza,Dự án Phú Mỹ – Belleza,Dự án Phú Mỹ – Belleza,27.431.907.877,131.588.552.783,27431907877.0,131588552783.0
Dự án Charmington LaPointe,Dự án Charmington LaPointe,Dự án Charmington LaPointe,24.000.360.032,-,24000360032.0,
"Khu dân cư Phú Hữu, Quận 9","Khu dân cư Phú Hữu, Quận 9","Khu dân cư Phú Hữu, Quận 9",21.738.053.323,21.738.053.323,21738053323.0,21738053323.0
Tòa nhà Lũy Bán Bích – Cầu Tre,Tòa nhà Lũy Bán Bích – Cầu Tre,Tòa nhà Lũy Bán Bích – Cầu Tre,12.216.415.572,12.012.101.479,12216415572.0,12012101479.0
Dự án Phong Điền – Phước Dân,Dự án Phong Điền – Phước Dân,Dự án Phong Điền – Phước Dân,4.271.707.766,4.271.707.766,4271707766.0,4271707766.0
Căn hộ Carillon,Căn hộ Carillon,Căn hộ Carillon,-,2.595.196.353,,2595196353.0
Khác,Khác,Khác,13.219.581.222,4.110.587.877,13219581222.0,4110587877.0
,,,2.699.292.356.170,2.641.919.689.491,2699292356170.0,2641919689491.0
