row_label_raw,row_label_full,col_0,Công ty Cổ phần May Tiến Phát VND,numeric__Công ty Cổ phần May Tiến Phát VND
Tổng giá phí khoản đầu tư được bán,Tổng giá phí khoản đầu tư được bán,Tổng giá phí khoản đầu tư được bán,613.506.789.718,613506789718.0
Lỗ từ việc bán công ty con,Lỗ từ việc bán công ty con,Lỗ từ việc bán công ty con,(211.567.792.816),-211567792816.0
Tổng giá bán nhận được,Tổng giá bán nhận được,Tổng giá bán nhận được,401.938.996.902,401938996902.0
Trừ: tiền và các khoản tiền gửi ngân hàng của công ty con đã bán,Trừ: tiền và các khoản tiền gửi ngân hàng của công ty con đã bán,Trừ: tiền và các khoản tiền gửi ngân hàng của công ty con đã bán,7.236.942.393,7236942393.0
Trừ: khoản giá bán công ty con nhưng chưa thu tiền,Trừ: khoản giá bán công ty con nhưng chưa thu tiền,Trừ: khoản giá bán công ty con nhưng chưa thu tiền,16.347.700.800,16347700800.0
Trừ: giá trị như khoản đầu tư vào công ty liên kết,Trừ: giá trị như khoản đầu tư vào công ty liên kết,Trừ: giá trị như khoản đầu tư vào công ty liên kết,99.773.115.895,99773115895.0
"Dòng tiền từ thanh lý công ty con, đã trừ đi số dư tiền trên báo cáo lưu chuyển tiền tệ hợp nhất","Dòng tiền từ thanh lý công ty con, đã trừ đi số dư tiền trên báo cáo lưu chuyển tiền tệ hợp nhất","Dòng tiền từ thanh lý công ty con, đã trừ đi số dư tiền trên báo cáo lưu chuyển tiền tệ hợp nhất",278.581.237.814,278581237814.0
