row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2015 VND,2014 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2015 VND,numeric__2014 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,,195.376.462.871,56.409.194.460,1.0,,195376462871.0,56409194460.0
Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,19.126.505.239,48.305.236.198,2.0,,19126505239.0,48305236198.0
Các khoản dự phòng(Lãi)/lỗ từ thanh lý tài sản cố định và bất động sản đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng(Lãi)/lỗ từ thanh lý tài sản cố định và bất động sản đầu tư,Các khoản dự phòng(Lãi)/lỗ từ thanh lý tài sản cố định và bất động sản đầu tư,03,,14.707.685.414,8.283.332.906,3.0,,14707685414.0,8283332906.0
Các khoản dự phòng(Lãi)/lỗ từ thanh lý tài sản cố định và bất động sản đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng(Lãi)/lỗ từ thanh lý tài sản cố định và bất động sản đầu tư,Các khoản dự phòng(Lãi)/lỗ từ thanh lý tài sản cố định và bất động sản đầu tư,05,,(1.416.151.717),605.606.556,5.0,,-1416151717.0,605606556.0
Lỗ từ xóa số tài sản cố địnhLỗ từ thanh lý công ty con(Thuyết minh 7(a)),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ từ xóa số tài sản cố địnhLỗ từ thanh lý công ty con(Thuyết minh 7(a)),Lỗ từ xóa số tài sản cố địnhLỗ từ thanh lý công ty con(Thuyết minh 7(a)),05,,-,4.805.859,5.0,,,4805859.0
Lỗ từ xóa số tài sản cố địnhLỗ từ thanh lý công ty con(Thuyết minh 7(a)),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ từ xóa số tài sản cố địnhLỗ từ thanh lý công ty con(Thuyết minh 7(a)),Lỗ từ xóa số tài sản cố địnhLỗ từ thanh lý công ty con(Thuyết minh 7(a)),05,,211.567.792.816,-,5.0,,211567792816.0,
Lãi từ thanh lý các công ty liên kết(Thuyết minh 9(b)(*)),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ thanh lý các công ty liên kết(Thuyết minh 9(b)(*)),Lãi từ thanh lý các công ty liên kết(Thuyết minh 9(b)(*)),05,,(115.781.292.125),-,5.0,,-115781292125.0,
Lãi từ thanh lý các khoản đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,05,,(85.007.578.565),(36.693.505.995),5.0,,-85007578565.0,-36693505995.0
Chia (lãi)/lỗ trong công ty liên kết,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chia (lãi)/lỗ trong công ty liên kết,Chia (lãi)/lỗ trong công ty liên kết,05,,(25.582.043.694),24.107.716.849,5.0,,-25582043694.0,24107716849.0
Thu nhập lãi tiền gửi,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,05,,(45.462.086.578),(56.645.484.912),5.0,,-45462086578.0,-56645484912.0
Cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Cổ tức,Cổ tức,05,,(269.193.000),(7.692.676.000),5.0,,-269193000.0,-7692676000.0
Chi phí lãi vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay,Chi phí lãi vay,06,,36.272.150.681,116.882.756.388,6.0,,36272150681.0,116882756388.0
Lãi từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lãi từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,203.532.251.342,153.566.982.309,8.0,,203532251342.0,153566982309.0
Biến động các khoản phải thu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,17.291.531.279,(124.693.911.368),9.0,,17291531279.0,-124693911368.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,23.551.493.229,419.884.865.682,10.0,,23551493229.0,419884865682.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,,568.664.850.423,(211.077.755.505),11.0,,568664850423.0,-211077755505.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,5.451.900.423,(3.152.111.212),12.0,,5451900423.0,-3152111212.0
,,,,,818.492.026.696,234.528.069.906,,,818492026696.0,234528069906.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,13,,(193.667.086.440),(107.942.413.483),13.0,,-193667086440.0,-107942413483.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,14,,(29.850.542.842),(25.468.795.159),14.0,,-29850542842.0,-25468795159.0
Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,,(6.132.108.246),(4.225.807.533),17.0,,-6132108246.0,-4225807533.0
Lưu chuyển tiền thuần từ các hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ các hoạt động kinh doanh,Lưu chuyển tiền thuần từ các hoạt động kinh doanh,20,,588.842.289.168,96.891.053.731,20.0,,588842289168.0,96891053731.0
