row_label_raw,row_label_full,col_0,Vốn cổ phần VND,Thặng dư vốn cổ phần VND,Cổ phiếu quỹ VND,Quỹ đầu tư và phát triển VND,Quỹ khác thuộc vốn chủ sở hữu VND,Lợi nhuận chưa phân phối VND,Lợi ích cổ đông không kiểm soát VND,Tổng vốn chủ sở hữu VND,numeric__Vốn cổ phần VND,numeric__Thặng dư vốn cổ phần VND,numeric__Cổ phiếu quỹ VND,numeric__Quỹ đầu tư và phát triển VND,numeric__Quỹ khác thuộc vốn chủ sở hữu VND,numeric__Lợi nhuận chưa phân phối VND,numeric__Lợi ích cổ đông không kiểm soát VND,numeric__Tổng vốn chủ sở hữu VND
Số dư tại ngày 1 tháng 1 năm 2014,Số dư tại ngày 1 tháng 1 năm 2014,Số dư tại ngày 1 tháng 1 năm 2014,1.501.488.910.000,611.039.448.323,,-79.921.312.971,14.566.229.306,53.514.236.414,9.135.008.453,2.269.665.145.467,1501488910000.0,611039448323.0,,-79921312971.0,14566229306.0,53514236414.0,9135008453.0,2269665145467.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,,-,,-,-,26.540.666.458,2.491.545.217,29.032.211.675,,,,,,26540666458.0,2491545217.0,29032211675.0
Phát hành cổ phiếu thưởng,Phát hành cổ phiếu thưởng,Phát hành cổ phiếu thưởng,75.074.450.000,(75.074.450.000),,-,-,-,-,-,75074450000.0,-75074450000.0,,,,,,
Giảm do mua cổ phiếu trong Công ty Cổ phần Bao bì và Kho bãi Bình Tây từ lợi ích cổ đông không kiểm soát bởi Tập đoàn Tăng do bán các công ty con trong Tập đoàn nhưng vẫn giữ quyền kiểm soát,Giảm do mua cổ phiếu trong Công ty Cổ phần Bao bì và Kho bãi Bình Tây từ lợi ích cổ đông không kiểm soát bởi Tập đoàn Tăng do bán các công ty con trong Tập đoàn nhưng vẫn giữ quyền kiểm soát,Giảm do mua cổ phiếu trong Công ty Cổ phần Bao bì và Kho bãi Bình Tây từ lợi ích cổ đông không kiểm soát bởi Tập đoàn Tăng do bán các công ty con trong Tập đoàn nhưng vẫn giữ quyền kiểm soát,,-,,-,-,-,(1.864.538.195),(1.864.538.195),,,,,,,-1864538195.0,-1864538195.0
Giảm do mua cổ phiếu trong Công ty Cổ phần Bao bì và Kho bãi Bình Tây từ lợi ích cổ đông không kiểm soát bởi Tập đoàn Tăng do bán các công ty con trong Tập đoàn nhưng vẫn giữ quyền kiểm soát,Giảm do mua cổ phiếu trong Công ty Cổ phần Bao bì và Kho bãi Bình Tây từ lợi ích cổ đông không kiểm soát bởi Tập đoàn Tăng do bán các công ty con trong Tập đoàn nhưng vẫn giữ quyền kiểm soát,Giảm do mua cổ phiếu trong Công ty Cổ phần Bao bì và Kho bãi Bình Tây từ lợi ích cổ đông không kiểm soát bởi Tập đoàn Tăng do bán các công ty con trong Tập đoàn nhưng vẫn giữ quyền kiểm soát,,-,,-,-,-,23.363.983.123,23.363.983.123,,,,,,,23363983123.0,23363983123.0
Phân bổ vào các quỹ,Phân bổ vào các quỹ,Phân bổ vào các quỹ,,-,,-6.854.497.702,,(9.577.784.541),-,(2.723.286.839),,,,-6854497702.0,,-9577784541.0,,-2723286839.0
Sử dụng các quỹ,Sử dụng các quỹ,Sử dụng các quỹ,,-,,- (110.745.473),,-,-,(110.745.473),,,,,,,,-110745473.0
Biến động khác,Biến động khác,Biến động khác,,-,,- (109.131.452),,-,(500.399.977),(609.531.429),,,,,,,-500399977.0,-609531429.0
Số dư tại ngày 1 tháng 1 năm 2015,Số dư tại ngày 1 tháng 1 năm 2015,Số dư tại ngày 1 tháng 1 năm 2015,1.576.563.360.000,535.964.998.323,,-86.555.933.748,14.566.229.306,70.477.118.331,32.625.598.621,2.316.753.238.329,1576563360000.0,535964998323.0,,-86555933748.0,14566229306.0,70477118331.0,32625598621.0,2316753238329.0
