row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGẮN HẠN,100,,8.937.017.722.367,12.865.257.863.969,,100.0,,8937017722367.0,12865257863969.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,881.189.688.014,1.808.047.736.004,,110.0,4.0,881189688014.0,1808047736004.0
1.,1.,1.,Tiền,111,,402.189.688.014,229.047.736.004,,111.0,,402189688014.0,229047736004.0
2.,2.,2.,Các khoản tương đương tiền,112,,479.000.000.000,1.579.000.000.000,,112.0,,479000000000.0,1579000000000.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,5,5.385.000.000.000,6.880.000.000.000,,120.0,5.0,5385000000000.0,6880000000000.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,,5.385.000.000.000,6.880.000.000.000,,123.0,,5385000000000.0,6880000000000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,498.808.741.525,471.809.004.056,,130.0,,498808741525.0,471809004056.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,253.517.305.809,227.234.791.466,,131.0,6.0,253517305809.0,227234791466.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,7,54.795.972.621,86.192.000.501,,132.0,7.0,54795972621.0,86192000501.0
3.,3.,3.,Phải thu ngắn hạn khác,136,8,414.622.832.649,391.808.962.378,,136.0,8.0,414622832649.0,391808962378.0
4.,4.,4.,Dự phòng phải thu ngắn hạn khó đòi,137,9,(224.127.369.554),(233.426.873.759),,137.0,9.0,-224127369554.0,-233426873759.0
5.,5.,5.,Tài sản thiếu chờ xử lý,139,,-,123.470,,139.0,,,123470.0
IV.,IV.,IV.,Hàng tồn kho,140,10,1.790.818.021.530,3.425.833.726.401,,140.0,10.0,1790818021530.0,3425833726401.0
1.,1.,1.,Hàng tồn kho,141,,1.813.223.437.892,3.615.102.278.650,,141.0,,1813223437892.0,3615102278650.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(22.405.416.362),(189.268.552.249),,149.0,,-22405416362.0,-189268552249.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,381.201.271.298,279.567.397.508,,150.0,,381201271298.0,279567397508.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,11,33.445.778.200,19.886.125.835,,151.0,11.0,33445778200.0,19886125835.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,310.224.881.046,256.414.054.424,,152.0,,310224881046.0,256414054424.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,15,37.530.612.052,3.267.217.249,,153.0,15.0,37530612052.0,3267217249.0
