row_label_raw,row_label_full,col_0,Dự phòng bảo dưỡng Gas Turbine,"Dự phòng sửa chữa, bảo dưỡng tổng thể cho Nhà máy Đạm Phú Mỹ",Tổng,numeric__Dự phòng bảo dưỡng Gas Turbine,"numeric__Dự phòng sửa chữa, bảo dưỡng tổng thể cho Nhà máy Đạm Phú Mỹ",numeric__Tổng
,,,VND,VND,VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,426.155.443,375.011.574.467,375.437.729.910,426155443.0,375011574467.0,375437729910.0
Trích lập dự phòng bổ sung trong năm,Trích lập dự phòng bổ sung trong năm,Trích lập dự phòng bổ sung trong năm,8.176.000.000,-,8.176.000.000,8176000000.0,,8176000000.0
Các khoản dự phòng đã sử dụng trong năm,Các khoản dự phòng đã sử dụng trong năm,Các khoản dự phòng đã sử dụng trong năm,(426.155.443),(375.011.574.467),(375.437.729.910),-426155443.0,-375011574467.0,-375437729910.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,8.176.000.000,-,8.176.000.000,8176000000.0,,8176000000.0
