row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,,
"Kumsung Enc Co., Ltd","a. Phải thu ngắn hạn của khách hàng > Kumsung Enc Co., Ltd","Kumsung Enc Co., Ltd",50.007.500.000,-,50007500000.0,
Công ty Liên doanh Điều hành Hoàng Long,a. Phải thu ngắn hạn của khách hàng > Công ty Liên doanh Điều hành Hoàng Long,Công ty Liên doanh Điều hành Hoàng Long,11.121.726.000,11.775.553.240,11121726000.0,11775553240.0
Công ty Cổ phần F.A,a. Phải thu ngắn hạn của khách hàng > Công ty Cổ phần F.A,Công ty Cổ phần F.A,10.952.499.956,14.426.449.918,10952499956.0,14426449918.0
Công ty TNHH Thương mại Dịch vụ và Kinh doanh Nhà Vĩnh Lộc,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH Thương mại Dịch vụ và Kinh doanh Nhà Vĩnh Lộc,Công ty TNHH Thương mại Dịch vụ và Kinh doanh Nhà Vĩnh Lộc,10.831.076.276,5.566.998.950,10831076276.0,5566998950.0
"Kb Chemical Co., Ltd","a. Phải thu ngắn hạn của khách hàng > Kb Chemical Co., Ltd","Kb Chemical Co., Ltd",9.760.640.000,-,9760640000.0,
Các khách hàng khác,a. Phải thu ngắn hạn của khách hàng > Các khách hàng khác,Các khách hàng khác,41.067.510.567,26.599.956.012,41067510567.0,26599956012.0
,,,133.740.952.799,58.368.958.120,133740952799.0,58368958120.0
b. Phải thu ngắn hạn của khách hàng là các bên liên quan(chi tiết trình bày tại Thuyết minh số 34),a. Phải thu ngắn hạn của khách hàng > b. Phải thu ngắn hạn của khách hàng là các bên liên quan(chi tiết trình bày tại Thuyết minh số 34),b. Phải thu ngắn hạn của khách hàng là các bên liên quan(chi tiết trình bày tại Thuyết minh số 34),119.776.353.010,168.865.833.346,119776353010.0,168865833346.0
Tổng cộng,a. Phải thu ngắn hạn của khách hàng > Tổng cộng,Tổng cộng,253.517.305.809,227.234.791.466,253517305809.0,227234791466.0
