row_label_raw,row_label_full,col_0,VND,numeric__VND
,,,Số tiền,
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,785.873.190.302,785873190302.0
Chi phí trích trước,Chi phí trích trước,Chi phí trích trước,213.268.030.472,213268030472.0
Dự phòng giảm giá đầu tư tài chính,Dự phòng giảm giá đầu tư tài chính,Dự phòng giảm giá đầu tư tài chính,138.538.120.861,138538120861.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,78.972.049.114,78972049114.0
Trợ cấp thời việc phải trả,Trợ cấp thời việc phải trả,Trợ cấp thời việc phải trả,1.486.893.500,1486893500.0
Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,250.176.938,250176938.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.218.388.461.187,1218388461187.0
