row_label_raw,row_label_full,Quá hạn thanh toán từ 6 tháng đến dưới 1 năm > Quá hạn thanh toán từ 1 năm đến dưới 2 năm > Quá hạn thanh toán từ 2 năm đến dưới 3 năm,Số cuối năm > Giá gốc > 3.105.295.951 > 2.149.499.134 > 614.961.291,Số cuối năm > Dự phòng > (931.588.785) > (1.027.686.257) > (430.472.904),Số cuối năm > Giá trị có thể thu hồi ước tính > 2.173.707.166 > 1.121.812.877 > 184.488.387,Số đầu năm > Giá gốc > 137.615.802 > 1.000.851.105 > 2.383.612.635,Số đầu năm > Dự phòng > (41.284.741) > (500.425.552) > (1.668.528.845),Số đầu năm > Giá trị có thể thu hồi ước tính > 96.331.061 > 500.425.553 > 715.083.790,numeric__Số cuối năm > Giá gốc > 3.105.295.951 > 2.149.499.134 > 614.961.291,numeric__Số cuối năm > Dự phòng > (931.588.785) > (1.027.686.257) > (430.472.904),numeric__Số cuối năm > Giá trị có thể thu hồi ước tính > 2.173.707.166 > 1.121.812.877 > 184.488.387,numeric__Số đầu năm > Giá gốc > 137.615.802 > 1.000.851.105 > 2.383.612.635,numeric__Số đầu năm > Dự phòng > (41.284.741) > (500.425.552) > (1.668.528.845),numeric__Số đầu năm > Giá trị có thể thu hồi ước tính > 96.331.061 > 500.425.553 > 715.083.790
Khả năng thu hồi thấp,Khả năng thu hồi thấp,Khả năng thu hồi thấp,795.935.318.714,(795.935.318.714),-,855.340.144.119,(855.340.144.119),-,795935318714.0,-795935318714.0,,855340144119.0,-855340144119.0,
"- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.",64.874.410.500,(64.874.410.500),-,64.874.410.500,(64.874.410.500),-,64874410500.0,-64874410500.0,,64874410500.0,-64874410500.0,
- GME - Sanitaires Et Materiaux – Lapeyre,- GME - Sanitaires Et Materiaux – Lapeyre,- GME - Sanitaires Et Materiaux – Lapeyre,53.068.668.227,(53.068.668.227),-,53.068.668.227,(53.068.668.227),-,53068668227.0,-53068668227.0,,53068668227.0,-53068668227.0,
- Alexanser Rose Limited,- Alexanser Rose Limited,- Alexanser Rose Limited,34.128.500.895,(34.128.500.895),-,34.128.500.895,(34.128.500.895),-,34128500895.0,-34128500895.0,,34128500895.0,-34128500895.0,
- Công ty TNHH Thương mại và Dịch vụ Lâm nghiệp Minh Hoàng,- Công ty TNHH Thương mại và Dịch vụ Lâm nghiệp Minh Hoàng,- Công ty TNHH Thương mại và Dịch vụ Lâm nghiệp Minh Hoàng,13.554.634.867,(13.554.634.867),-,13.554.634.867,(13.554.634.867),-,13554634867.0,-13554634867.0,,13554634867.0,-13554634867.0,
- Các khách hàng khác,- Các khách hàng khác,- Các khách hàng khác,630.309.104.225,(630.309.104.225),-,689.713.929.630,(689.713.929.630),-,630309104225.0,-630309104225.0,,689713929630.0,-689713929630.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,801.805.075.090,(798.325.066.660),3.480.008.430,858.862.223.661,(857.550.383.257),1.311.840.404,801805075090.0,-798325066660.0,3480008430.0,858862223661.0,-857550383257.0,1311840404.0
