row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,2.035.740.800.438,2.538.583.353.328,,,2035740800438.0,2538583353328.0
310,310,310,I. Nợ ngắn hạn,,2.033.613.906.938,2.536.456.459.828,,,2033613906938.0,2536456459828.0
311,311,311,1. Phải trả người bán ngắn hạn,18.1,164.697.168.260,156.582.479.244,,181.0,164697168260.0,156582479244.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18.2,1.123.214.930.360,1.081.215.913.262,,182.0,1123214930360.0,1081215913262.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,22.244.167.486,21.364.242.748,,19.0,22244167486.0,21364242748.0
314,314,314,4. Phải trả người lao động,,23.046.548.926,40.040.033.762,,,23046548926.0,40040033762.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,282.565.580.374,337.858.457.552,,20.0,282565580374.0,337858457552.0
319,319,319,6. Phải trả ngắn hạn khác,21,399.046.461.823,394.458.816.420,,21.0,399046461823.0,394458816420.0
320,320,320,7. Vay ngắn hạn,22,16.900.000.000,503.037.467.131,,22.0,16900000000.0,503037467131.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,1.899.049.709,1.899.049.709,,,1899049709.0,1899049709.0
330,330,330,II. Nợ dài hạn,,2.126.893.500,2.126.893.500,,,2126893500.0,2126893500.0
337,337,337,1. Phải trả dài hạn khác,,640.000.000,640.000.000,,,640000000.0,640000000.0
342,342,342,2. Dự phòng phải trả dài hạn,,1.486.893.500,1.486.893.500,,,1486893500.0,1486893500.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,575.803.426.136,(461.297.056.438),,,575803426136.0,-461297056438.0
410,410,410,I. Vốn chủ sở hữu,23.1,575.803.426.136,(461.297.056.438),,231.0,575803426136.0,-461297056438.0
411,411,411,1. Vốn cổ phần,,4.111.983.020.000,3.111.983.020.000,,,4111983020000.0,3111983020000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.111.983.020.000,3.111.983.020.000,,,3111983020000.0,3111983020000.0
411b,411b,411b,- Cổ phiếu ưu đãi,,1.000.000.000.000,-,,,1000000000000.0,
412,412,412,2. Thặng dư vốn cổ phần,,(517.711.506.620),(529.316.706.910),,,-517711506620.0,-529316706910.0
415,415,415,3. Cổ phiếu quỹ,,(552.965.000),(10.510.764.710),,,-552965000.0,-10510764710.0
418,418,418,4. Quỹ đầu tư phát triển,,16.176.475.297,16.176.475.297,,,16176475297.0,16176475297.0
421,421,421,5. Lỗ lũy kế,,(3.034.091.597.541),(3.049.629.080.115),,,-3034091597541.0,-3049629080115.0
421a,421a,421a,- Lỗ lũy kế đến cuối năm trước,,(3.049.629.080.115),(3.055.243.251.944),,,-3049629080115.0,-3055243251944.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,15.537.482.574,5.614.171.829,,,15537482574.0,5614171829.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,2.611.544.226.574,2.077.286.296.890,,,2611544226574.0,2077286296890.0
