row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,91.294.654.624,67.402.572.564,91294654624.0,67402572564.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,51.705.007.530,40.410.092.658,51705007530.0,40410092658.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,31.344.850.928,21.269.802.845,31344850928.0,21269802845.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,1.440.680.578,449.324.639,1440680578.0,449324639.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",1.091.067.453,1.392.114.492,1091067453.0,1392114492.0
Chi phí khác,Chi phí khác,Chi phí khác,5.713.048.135,3.881.237.930,5713048135.0,3881237930.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,(1.664.609.052),83.567.847.403,-1664609052.0,83567847403.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,36.434.823.281,32.419.318.381,36434823281.0,32419318381.0
Chi phí thuê,Chi phí thuê,Chi phí thuê,8.114.785.157,10.504.162.060,8114785157.0,10504162060.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,6.801.993.294,5.567.740.960,6801993294.0,5567740960.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,2.010.946.883,1.800.810.690,2010946883.0,1800810690.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",1.344.921.335,1.024.058.981,1344921335.0,1024058981.0
(Hoàn nhập dự phòng) dự phòng phải thu khó đòi,(Hoàn nhập dự phòng) dự phòng phải thu khó đòi,(Hoàn nhập dự phòng) dự phòng phải thu khó đòi,(59.225.316.597),28.308.565.599,-59225316597.0,28308565599.0
Chi phí khác,Chi phí khác,Chi phí khác,2.853.237.595,3.943.190.732,2853237595.0,3943190732.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,89.630.045.572,150.970.419.967,89630045572.0,150970419967.0
