row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,36.090.735.788,64.764.238.627,36090735788.0,64764238627.0
Thu nhập từ xóa sổ khoản phải trả,Thu nhập từ xóa sổ khoản phải trả,Thu nhập từ xóa sổ khoản phải trả,25.954.919.573,-,25954919573.0,
Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,7.784.715.245,4.882.967.436,7784715245.0,4882967436.0
"Các khoản phạt, bồi thường","Các khoản phạt, bồi thường","Các khoản phạt, bồi thường",817.244.888,58.743.822.739,817244888.0,58743822739.0
Khác,Khác,Khác,1.533.856.082,1.137.448.452,1533856082.0,1137448452.0
Chi phí khác,Chi phí khác,Chi phí khác,(9.029.568.284),(8.764.185.550),-9029568284.0,-8764185550.0
Chi phí phạt,Chi phí phạt,Chi phí phạt,(6.537.597.254),(4.249.039.490),-6537597254.0,-4249039490.0
Lỗ từ thanh lý tài sản,Lỗ từ thanh lý tài sản,Lỗ từ thanh lý tài sản,-,(3.075.881.450),,-3075881450.0
Khác,Khác,Khác,(2.491.971.030),(1.439.264.610),-2491971030.0,-1439264610.0
LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,27.061.167.504,56.000.053.077,27061167504.0,56000053077.0
