row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,15.537.482.574,5.614.171.829,15537482574.0,5614171829.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,3.107.496.515,1.122.834.366,3107496515.0,1122834366.0
Các khoản điều chỉnh:Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,Các khoản điều chỉnh:Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,Các khoản điều chỉnh:Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,43.000.347.490,-,43000347490.0,
Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,6.070.779.321,6.302.210.098,6070779321.0,6302210098.0
Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,5.072.053.025,17.568.561.059,5072053025.0,17568561059.0
Chi phí không được trừ,Chi phí không được trừ,Chi phí không được trừ,547.577.627,1.941.617.653,547577627.0,1941617653.0
Lỗ thuế năm trước mang sang,Lỗ thuế năm trước mang sang,Lỗ thuế năm trước mang sang,-,(5.885.567.932),,-5885567932.0
Chênh lệch tỷ giá do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,(79.283.560),65.983.730,-79283560.0,65983730.0
Trích lập dự phòng đầu tư tài chính,Trích lập dự phòng đầu tư tài chính,Trích lập dự phòng đầu tư tài chính,(2.020.038.882),3.764.845.955,-2020038882.0,3764845955.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,(11.845.063.319),5.661.713.120,-11845063319.0,5661713120.0
Thay đổi chi phí phải trả,Thay đổi chi phí phải trả,Thay đổi chi phí phải trả,(12.932.600.554),18.335.912.294,-12932600554.0,18335912294.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(30.904.983.417),(48.861.826.097),-30904983417.0,-48861826097.0
Khác,Khác,Khác,(16.284.246),(16.284.246),-16284246.0,-16284246.0
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,-,-,,
