row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thiết bị điện tử,Thiết bị điện tử,Thiết bị điện tử,5.227.298.028.691,2.962.043.154.821,5227298028691.0,2962043154821.0
Điện thoại di động,Điện thoại di động,Điện thoại di động,4.128.119.091.434,4.445.340.978.253,4128119091434.0,4445340978253.0
Thiết bị gia dụng,Thiết bị gia dụng,Thiết bị gia dụng,1.228.030.161.503,647.938.031.833,1228030161503.0,647938031833.0
Phụ kiện,Phụ kiện,Phụ kiện,761.201.669.164,627.037.627.344,761201669164.0,627037627344.0
Máy tính xách tay,Máy tính xách tay,Máy tính xách tay,283.325.343.909,250.306.111.945,283325343909.0,250306111945.0
Máy tính bằng,Máy tính bằng,Máy tính bằng,194.501.360.792,309.711.179.492,194501360792.0,309711179492.0
Thẻ cào,Thẻ cào,Thẻ cào,104.188.200.292,103.148.153.561,104188200292.0,103148153561.0
Hàng đang chuyển,Hàng đang chuyển,Hàng đang chuyển,16.338.976.130,21.295.394.429,16338976130.0,21295394429.0
Hàng hóa khác,Hàng hóa khác,Hàng hóa khác,366.952.630.014,146.836.938.150,366952630014.0,146836938150.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,12.309.955.461.929,9.513.657.569.828,12309955461929.0,9513657569828.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(259.792.810.947),(142.925.820.050),-259792810947.0,-142925820050.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,12.050.162.650.982,9.370.731.749.778,12050162650982.0,9370731749778.0
