row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Tăng tiền và tương đương tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > 2.413.985.522.819 > 996.983.462.012,Năm trước > 653.080.617.859 > 343.872.968.705,numeric__CHỈ TIÊU > Tăng tiền và tương đương tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > 2.413.985.522.819 > 996.983.462.012,numeric__Năm trước > 653.080.617.859 > 343.872.968.705
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,14.366.562,29.875.448,,,14366562.0,29875448.0
70,70,70,Tiền và tương đương tiền cuối năm,4,3.410.983.351.393,996.983.462.012,,4.0,3410983351393.0,996983462012.0
