row_label_raw,row_label_full,col_0,VND,numeric__VND
Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,
Số đầu năm và số cuối năm,Nguyên giá: > Số đầu năm và số cuối năm,Số đầu năm và số cuối năm,30.159.070.256,30159070256.0
Giá trị phân bổ lũy kế:,Giá trị phân bổ lũy kế:,Giá trị phân bổ lũy kế:,Giá trị phân bổ lũy kế:,
Số đầu năm,Giá trị phân bổ lũy kế: > Số đầu năm,Số đầu năm,(27.653.898.120),-27653898120.0
Phân bổ trong năm,Giá trị phân bổ lũy kế: > Phân bổ trong năm,Phân bổ trong năm,(2.505.172.136),-2505172136.0
Số cuối năm,Giá trị phân bổ lũy kế: > Số cuối năm,Số cuối năm,(30.159.070.256),-30159070256.0
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,
Số đầu năm,Giá trị còn lại: > Số đầu năm,Số đầu năm,2.505.172.136,2505172136.0
Số cuối năm,Số cuối năm,Số cuối năm,-,
