row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,Phân loại lại,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Phân loại lại,numeric__VND Số cuối năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,
Vay ngân hàng ngắn hạn(Thuyết minh 21.1),Vay ngắn hạn > Vay ngân hàng ngắn hạn(Thuyết minh 21.1),Vay ngân hàng ngắn hạn(Thuyết minh 21.1),4.788.991.746.757,28.195.514.512.885,(27.456.000.269.116),-,5.528.505.990.526,4788991746757.0,28195514512885.0,-27456000269116.0,,5528505990526.0
Vay dài hạn đến hạn trả(Thuyết minh 21.2),Vay ngắn hạn > Vay dài hạn đến hạn trả(Thuyết minh 21.2),Vay dài hạn đến hạn trả(Thuyết minh 21.2),-,-,-,75.000.000.000,75.000.000.000,,,,75000000000.0,75000000000.0
Vay dài hạn đến hạn trả(Thuyết minh 21.2),Vay ngắn hạn > Vay dài hạn đến hạn trả(Thuyết minh 21.2),Vay dài hạn đến hạn trả(Thuyết minh 21.2),4.788.991.746.757,28.195.514.512.885,(27.456.000.269.116),75.000.000.000,5.603.505.990.526,4788991746757.0,28195514512885.0,-27456000269116.0,75000000000.0,5603505990526.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,
Trái phiếu thường trong nước(Thuyết minh 21.3),Vay dài hạn > Trái phiếu thường trong nước(Thuyết minh 21.3),Trái phiếu thường trong nước(Thuyết minh 21.3),-,1.113.056.666.666,-,-,1.113.056.666.666,,1113056666666.0,,,1113056666666.0
Vay ngân hàng dài hạn(Thuyết minh 21.2),Vay dài hạn > Vay ngân hàng dài hạn(Thuyết minh 21.2),Vay ngân hàng dài hạn(Thuyết minh 21.2),-,161.876.328.164,-,(75.000.000.000),86.876.328.164,,161876328164.0,,-75000000000.0,86876328164.0
Vay ngân hàng dài hạn(Thuyết minh 21.2),Vay dài hạn > Vay ngân hàng dài hạn(Thuyết minh 21.2),Vay ngân hàng dài hạn(Thuyết minh 21.2),-,1.274.932.994.830,-,(75.000.000.000),1.199.932.994.830,,1274932994830.0,,-75000000000.0,1199932994830.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,4.788.991.746.757,29.470.447.507.715,(27.456.000.269.116),-,6.803.438.985.356,4788991746757.0,29470447507715.0,-27456000269116.0,,6803438985356.0
