row_label_raw,row_label_full,col_0,col_1,Tổng doanh thu2020VND,Chi tiết doanh thu,Chi tiết doanh thu_1,Chi tiết doanh thu_2,Lợi nhuận/(lỗ)sau thuế TNDN2020VND,numeric__col_1,numeric__Tổng doanh thu2020VND,numeric__Chi tiết doanh thu,numeric__Chi tiết doanh thu_1,numeric__Chi tiết doanh thu_2,numeric__Lợi nhuận/(lỗ)sau thuế TNDN2020VND
,,,,Tổng doanh thu2020VND,Doanh thu bán hàng và cung cấp dịch vụ2020VND,Doanh thu hoạt động tài chính2020VND,Thu nhập khác2020VND,Lợi nhuận/(lỗ)sau thuế TNDN2020VND,,,,,,
STT,STT,STT,Đơn vị,Tổng doanh thu2020VND,Doanh thu bán hàng và cung cấp dịch vụ2020VND,Doanh thu hoạt động tài chính2020VND,Thu nhập khác2020VND,Lợi nhuận/(lỗ)sau thuế TNDN2020VND,,,,,,
1,STT > 1,1,Văn phòng Công ty mẹ,757.080.365.556,456.166.208.117,295.261.408.806,5.652.748.633,176.298.783.980,,757080365556.0,456166208117.0,295261408806.0,5652748633.0,176298783980.0
2,STT > 2,2,Các đơn vị phụ thuộcChi nhánh Tập đoàn Đệt May Việt Nam tại TP. Hồ Chí Minh,3.338.161,2.954.550,383.611,-,(263.617.997),,3338161.0,2954550.0,383611.0,,-263617997.0
2,STT > 2,2,Nhà máy Sợi Vinatex Phú Cường,374.485.339.753,374.255.342.097,229.997.656,-,(9.628.558.633),,374485339753.0,374255342097.0,229997656.0,,-9628558633.0
2,STT > 2,2,Nhà máy Sợi Vinatex Nam Định,260.883.140.739,259.200.314.160,1.682.826.579,-,(26.040.209.601),,260883140739.0,259200314160.0,1682826579.0,,-26040209601.0
2,STT > 2,2,Trung tâm Thời trang Vinatex,52.692.531.770,52.429.559.901,162.613.149,100.358.720,5.278.251.289,,52692531770.0,52429559901.0,162613149.0,100358720.0,5278251289.0
2,STT > 2,2,Nhà máy May Kiên Giang,393.029,-,393.029,-,(13.589.371),,393029.0,,393029.0,,-13589371.0
2,STT > 2,2,Nhà máy May Quế Sơn,489.922,-,489.922,-,(4.901.896),,489922.0,,489922.0,,-4901896.0
2,STT > 2,2,Nhà máy Sản xuất vải Yarn Dyed,579.043.566,-,4.036.216,575.007.350,575.994.626,,579043566.0,,4036216.0,575007350.0,575994626.0
3,STT > 3,3,Tổng cộng,1.445.724.642.496,1.142.054.378.825,297.342.148.968,6.328.114.703,146.202.152.397,,1445724642496.0,1142054378825.0,297342148968.0,6328114703.0,146202152397.0
