row_label_raw,row_label_full,col_0,1/1/2020VND,Thuế GTGTđầu raVND,Số phát sinhtrong nămVND,Số đã nộp/được hoàntrong nămVND,Bù trừ với thuếGTGT đầu vàoVND,31/12/2020VND,numeric__1/1/2020VND,numeric__Thuế GTGTđầu raVND,numeric__Số phát sinhtrong nămVND,numeric__Số đã nộp/được hoàntrong nămVND,numeric__Bù trừ với thuếGTGT đầu vàoVND,numeric__31/12/2020VND
Các khoản phải nộp khác,Các khoản phải nộp khác,Các khoản phải nộp khác,Các khoản phải nộp khác,Các khoản phải nộp khác,Các khoản phải nộp khác,Các khoản phải nộp khác,Các khoản phải nộp khác,Các khoản phải nộp khác,,,,,,
Tiền thuê đất,Các khoản phải nộp khác > Tiền thuê đất,Tiền thuê đất,-,-,6.584.452.798,(6.584.452.798),-,-,,,6584452798.0,-6584452798.0,,
Văn phòng Hà Nội,Các khoản phải nộp khác > Văn phòng Hà Nội,Văn phòng Hà Nội,-,-,3.890.590.827,(3.890.590.827),-,-,,,3890590827.0,-3890590827.0,,
Văn phòng Hồ Chí Minh,Các khoản phải nộp khác > Văn phòng Hồ Chí Minh,Văn phòng Hồ Chí Minh,-,-,2.693.861.971,(2.693.861.971),-,-,,,2693861971.0,-2693861971.0,,
Các khoản phải nộp khác,Các khoản phải nộp khác > Các khoản phải nộp khác,Các khoản phải nộp khác,-,-,286.706.316,(78.060.738),-,208.645.578,,,286706316.0,-78060738.0,,208645578.0
Văn phòng Hà Nội,Các khoản phải nộp khác > Văn phòng Hà Nội,Văn phòng Hà Nội,-,-,286.706.316,(78.060.738),-,208.645.578,,,286706316.0,-78060738.0,,208645578.0
,,,7.448.820.417,63.979.273.101,11.592.575.872,(45.406.267.243),(33.556.074.370),4.058.327.777,7448820417.0,63979273101.0,11592575872.0,-45406267243.0,-33556074370.0,4058327777.0
